Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
0.379,1.138228,0.473,26.59995,0.473,12.89309,0.379,3.410676,0.947,0,0.947,0.08800017,,,,,0.946,6.928019,0.379,0.1384597,1.9,23.88548,
0.382,1.295545,0.476,29.41492,0.476,14.0701,0.382,3.410641,0.953,0,0.953,0.08800017,,,,,0.953,6.936923,0.382,0.13867,1.912,23.88652,
0.385,1.426789,0.48,32.45922,0.48,15.35074,0.385,3.41065,0.96,0,0.96,0.08800017,,,,,0.959,6.945736,0.385,0.1385041,1.925,23.88792,
0.387,1.603212,0.483,35.64428,0.483,16.64524,0.387,3.410603,0.966,0,0.966,0.08800017,,,,,0.966,6.954688,0.387,0.1386469,1.938,23.89065,
0.39,1.79459,0.486,39.23649,0.486,18.12204,0.39,3.410545,0.972,0,0.972,0.08800017,,,,,0.972,6.963273,0.39,0.13877,1.951,23.89241,
0.392,1.977875,0.489,43.19711,0.489,19.74689,0.392,3.410763,0.979,0,0.979,0.08800017,,,,,0.978,6.97171,0.392,0.1390158,1.964,23.89344,
0.395,2.227703,0.493,47.47687,0.493,21.51491,0.395,3.410613,0.985,0,0.985,0.08800017,,,,,0.985,6.980314,0.395,0.1388306,1.977,23.8944,
0.397,2.472676,0.496,52.24401,0.496,23.47571,0.397,3.410562,0.992,0,0.992,0.08800017,,,,,0.991,6.98878,0.397,0.138783,1.99,23.89579,
0.4,2.754324,0.499,57.51704,0.499,25.51215,0.4,3.410724,0.998,0,0.998,0.08800017,,,,,0.998,6.996716,0.4,0.1387335,2.002,23.89697,
0.403,3.035044,0.502,63.53482,0.502,27.8881,0.403,3.410707,1.005,0,1.005,0.08800017,,,,,1.004,7.004711,0.403,0.1394153,2.015,23.89752,
0.405,3.339447,0.505,70.20338,0.505,30.64488,0.405,3.410546,1.011,0,1.011,0.08800017,,,,,1.011,7.01268,0.405,0.139153,2.028,23.89766,
0.408,3.734118,0.509,77.66818,0.509,33.51772,0.408,3.410457,1.017,0,1.017,0.08800017,,,,,1.017,7.020261,0.408,0.1394834,2.041,23.89788,
0.41,4.132807,0.512,85.91605,0.512,36.76637,0.41,3.410429,1.024,0,1.024,0.08800017,,,,,1.023,7.02774,0.41,0.1398588,2.054,23.89762,
0.413,4.542896,0.515,94.84447,0.515,40.26686,0.413,3.410486,1.03,0,1.03,0.08800017,,,,,1.03,7.03517,0.413,0.1397756,2.067,23.8972,
0.415,5.012331,0.518,104.5003,0.518,44.12195,0.415,3.410594,1.037,0,1.037,0.08800017,,,,,1.036,7.042061,0.415,0.1399338,2.08,23.89719,
0.418,5.546063,0.521,115.2269,0.521,48.20203,0.418,3.41049,1.043,0,1.043,0.08800017,,,,,1.043,7.048986,0.418,0.1401495,2.092,23.89754,
0.421,6.177857,0.525,126.6855,0.525,52.61152,0.421,3.410557,1.05,0,1.05,0.08800017,,,,,1.049,7.055609,0.421,0.139835,2.105,23.89825,
0.423,6.768944,0.528,138.9495,0.528,57.46243,0.423,3.4105,1.056,0,1.056,0.08800017,,,,,1.056,7.06207,0.423,0.1404126,2.118,23.8987,
0.426,7.441813,0.531,152.0652,0.531,62.66438,0.426,3.410312,1.062,0,1.062,0.08800017,,,,,1.062,7.068561,0.426,0.1404969,2.131,23.89921,
0.428,8.159772,0.534,166.1999,0.534,67.99716,0.428,3.410308,1.069,0,1.069,0.08800017,,,,,1.068,7.074231,0.428,0.1410504,2.144,23.89885,
0.431,8.945945,0.538,181.1855,0.538,73.5246,0.431,3.410348,1.075,0,1.075,0.08800017,,,,,1.075,7.079968,0.431,0.140729,2.157,23.8985,
0.433,9.850175,0.541,197.7576,0.541,79.90465,0.433,3.410329,1.082,0,1.082,0.08800017,,,,,1.081,7.085836,0.433,0.1404994,2.17,23.89888,
0.436,10.82484,0.544,215.8363,0.544,86.56875,0.436,3.410204,1.088,0,1.088,0.08800017,,,,,1.088,7.091477,0.436,0.1407349,2.182,23.89921,
0.439,11.85399,0.547,235.0744,0.547,93.72334,0.439,3.410132,1.095,0,1.095,0.08800017,,,,,1.094,7.096883,0.439,0.1409554,2.195,23.89883,
0.441,12.94794,0.55,255.3315,0.55,101.6925,0.441,3.409989,1.101,0,1.101,0.08800017,,,,,1.101,7.102132,0.441,0.1408753,2.208,23.8992,
0.444,14.17852,0.554,276.8371,0.554,109.8434,0.444,3.410096,1.107,0,1.107,0.08800017,,,,,1.107,7.107361,0.444,0.1410147,2.221,23.9002,
0.446,15.43927,0.557,299.739,0.557,118.2459,0.446,3.410095,1.114,0,1.114,0.08800017,,,,,1.113,7.112191,0.446,0.141057,2.234,23.90194,
0.449,16.74394,0.56,323.7425,0.56,126.803,0.449,3.41004,1.12,0,1.12,0.08800017,,,,,1.12,7.116775,0.449,0.1418418,2.247,23.90282,
0.451,18.20454,0.563,349.1787,0.563,136.5743,0.451,3.410076,1.127,0,1.127,0.08800017,,,,,1.126,7.121083,0.451,0.141949,2.26,23.90355,
0.454,19.73961,0.566,376.4678,0.566,147.0117,0.454,3.410089,1.133,0,1.133,0.08800017,,,,,1.133,7.125444,0.454,0.14183,2.272,23.90473,
0.457,21.38326,0.57,404.9275,0.57,157.9041,0.457,3.410119,1.14,0,1.14,0.08800017,,,,,1.139,7.129573,0.457,0.1422872,2.285,23.90552,
0.459,23.08257,0.573,434.8879,0.573,169.1631,0.459,3.409877,1.146,0,1.146,0.08800017,,,,,1.146,7.133596,0.459,0.1425398,2.298,23.90664,
0.462,24.90828,0.576,466.587,0.576,181.3043,0.462,3.409941,1.152,0,1.152,0.08800017,,,,,1.152,7.137424,0.462,0.142436,2.311,23.90766,
0.464,26.86776,0.579,500.0091,0.579,193.3628,0.464,3.409869,1.159,0,1.159,0.08800017,,,,,1.158,7.140985,0.464,0.1433423,2.324,23.90902,
0.467,28.94114,0.583,533.8012,0.583,205.92,0.467,3.409626,1.165,0,1.165,0.08800017,,,,,1.165,7.144437,0.467,0.1428735,2.337,23.9105,
0.469,31.11773,0.586,568.299,0.586,218.6258,0.469,3.409635,1.172,0,1.172,0.08800017,,,,,1.171,7.147892,0.469,0.1431009,2.35,23.91168,
0.472,33.43229,0.589,603.5239,0.589,231.9897,0.472,3.409699,1.178,0,1.178,0.08800017,,,,,1.178,7.15082,0.472,0.1432912,2.362,23.91454,
0.475,35.8597,0.592,640.3723,0.592,246.0396,0.475,3.409606,1.185,0,1.185,0.08800017,,,,,1.184,7.153639,0.475,0.1440313,2.375,23.9171,
0.477,38.44597,0.595,678.14,0.595,259.8986,0.477,3.409594,1.191,0,1.191,0.08800017,,,,,1.191,7.156655,0.477,0.1440905,2.388,23.91926,
0.48,41.16763,0.599,716.7324,0.599,274.2447,0.48,3.409819,1.197,0,1.197,0.08800017,,,,,1.197,7.159298,0.48,0.1437672,2.401,23.92083,
0.482,43.95685,0.602,756.4665,0.602,289.2725,0.482,3.41006,1.204,0,1.204,0.08800017,,,,,1.203,7.162068,0.482,0.1443983,2.414,23.92089,
0.485,47.03028,0.605,796.7238,0.605,304.4444,0.485,3.410022,1.21,0,1.21,0.08800017,,,,,1.21,7.164412,0.485,0.1443913,2.427,23.9213,
0.487,50.36695,0.608,836.9972,0.608,319.6314,0.487,3.410159,1.217,0,1.217,0.08800017,,,,,1.216,7.166924,0.487,0.1448592,2.44,23.92175,
0.49,53.96056,0.611,878.6566,0.611,335.3801,0.49,3.41027,1.223,0,1.223,0.08800017,,,,,1.223,7.169164,0.49,0.1451533,2.453,23.92199,
0.493,57.74262,0.615,920.7137,0.615,351.4247,0.493,3.410537,1.23,0,1.23,0.08800017,,,,,1.229,7.171357,0.493,0.145078,2.465,23.92175,
0.495,61.90107,0.618,961.8823,0.618,368.3138,0.495,3.410831,1.236,0,1.236,0.08800017,,,,,1.236,7.173289,0.495,0.1448113,2.478,23.92265,
0.498,66.36955,0.621,1004.224,0.621,384.8914,0.498,3.411357,1.242,0,1.242,0.08800017,,,,,1.242,7.175508,0.498,0.1451623,2.491,23.92241,
0.5,71.32568,0.624,1047.467,0.624,400.9457,0.5,3.411795,1.249,0,1.249,0.08800017,,,,,1.248,7.1772,0.5,0.1448148,2.504,23.92216,
0.503,76.69341,0.628,1089.726,0.628,416.6604,0.503,3.412385,1.255,0,1.255,0.08800017,,,,,1.255,7.179105,0.503,0.1447736,2.517,23.9224,
0.505,82.67499,0.631,1131.268,0.631,433.0643,0.505,3.413225,1.262,0,1.262,0.08800017,,,,,1.261,7.180886,0.505,0.1448624,2.53,23.92324,
0.508,89.05663,0.634,1173.182,0.634,448.6459,0.508,3.414192,1.268,0,1.268,0.08800017,,,,,1.268,7.182279,0.508,0.1448188,2.543,23.9227,
0.511,95.89854,0.637,1213.627,0.637,464.9421,0.511,3.41539,1.275,0,1.275,0.08800017,,,,,1.274,7.18384,0.511,0.1452392,2.555,23.92213,
0.513,103.2956,0.64,1252.848,0.64,480.3625,0.513,3.416824,1.281,0,1.281,0.08800017,,,,,1.281,7.185454,0.513,0.1447776,2.568,23.92238,
0.516,111.1933,0.644,1291.504,0.644,495.4642,0.516,3.418617,1.287,0,1.287,0.08800017,,,,,1.287,7.18681,0.516,0.1448649,2.581,23.92257,
0.518,119.5561,0.647,1330.635,0.647,510.3046,0.518,3.420545,1.294,0,1.294,0.08800017,,,,,1.293,7.187931,0.518,0.1452386,2.594,23.92174,
0.521,128.5259,0.65,1368.711,0.65,524.2681,0.521,3.422812,1.3,0,1.3,0.08800017,,,,,1.3,7.189326,0.521,0.1453162,2.607,23.92043,
0.523,137.8677,0.653,1404.704,0.653,538.4966,0.523,3.425413,1.307,0,1.307,0.08800017,,,,,1.306,7.190527,0.523,0.1452078,2.62,23.91924,
0.526,147.9503,0.656,1439.743,0.656,553.5984,0.526,3.428616,1.313,0,1.313,0.08800017,,,,,1.313,7.191582,0.526,0.1457742,2.633,23.91816,
0.529,158.385,0.66,1472.964,0.66,566.5031,0.529,3.432153,1.32,0,1.32,0.08800017,,,,,1.319,7.192563,0.529,0.1452532,2.645,23.91771,
0.531,169.5205,0.663,1506.432,0.663,578.6152,0.531,3.436115,1.326,0,1.326,0.08800017,,,,,1.326,7.193634,0.531,0.1456972,2.658,23.91779,
0.534,181.0893,0.666,1538.842,0.666,591.3512,0.534,3.440325,1.332,0,1.332,0.08800017,,,,,1.332,7.194652,0.534,0.145202,2.671,23.91851,
0.536,193.4586,0.669,1572.437,0.669,606.0935,0.536,3.445456,1.339,0,1.339,0.08800017,,,,,1.338,7.195488,0.536,0.1461104,2.684,23.91897,
0.539,207.0604,0.673,1604.88,0.673,620.8868,0.539,3.451285,1.345,0,1.345,0.08800017,,,,,1.345,7.196279,0.539,0.1461173,2.697,23.92003,
0.541,221.5646,0.676,1635.496,0.676,633.7912,0.541,3.457911,1.352,0,1.352,0.08800017,,,,,1.351,7.196995,0.541,0.145568,2.71,23.92081,
0.544,236.4581,0.679,1664.208,0.679,645.5239,0.544,3.465303,1.358,0,1.358,0.08800017,,,,,1.358,7.19763,0.544,0.1454708,2.723,23.92111,
0.547,252.4952,0.682,1692.636,0.682,656.5897,0.547,3.473588,1.365,0,1.365,0.08800017,,,,,1.364,7.19858,0.547,0.1456958,2.735,23.92084,
0.549,269.4122,0.685,1719.08,0.685,668.0149,0.549,3.482821,1.371,0,1.371,0.08800017,,,,,1.371,7.199113,0.549,0.1460279,2.748,23.92056,
0.552,287.0346,0.689,1744.136,0.689,676.754,0.552,3.493056,1.377,0,1.377,0.08800017,,,,,1.377,7.199836,0.552,0.1456941,2.761,23.91983,
0.554,305.4252,0.692,1768.554,0.692,686.4718,0.554,3.504352,1.384,0,1.384,0.08800017,,,,,1.383,7.20027,0.554,0.145877,2.774,23.92001,
0.557,324.5874,0.695,1792.107,0.695,696.4758,0.557,3.516907,1.39,0,1.39,0.08800017,,,,,1.39,7.200802,0.557,0.146462,2.787,23.92,
0.559,344.7516,0.698,1813.419,0.698,708.6095,0.559,3.53086,1.397,0,1.397,0.08800017,,,,,1.396,7.201183,0.559,0.146392,2.8,23.91968,
0.562,366.4569,0.701,1834.553,0.701,717.4498,0.562,3.546256,1.403,0,1.403,0.08800017,,,,,1.403,7.201563,0.562,0.146468,2.813,23.92035,
0.565,388.9953,0.705,1855.172,0.705,724.5848,0.565,3.563407,1.41,0,1.41,0.08800017,,,,,1.409,7.201994,0.565,0.1468092,2.825,23.92144,
0.567,412.3381,0.708,1874.91,0.708,732.7383,0.567,3.582292,1.416,0,1.416,0.08800017,,,,,1.416,7.202362,0.567,0.1469459,2.838,23.92295,
0.57,437.0349,0.711,1893.063,0.711,741.178,0.57,3.603108,1.422,0,1.422,0.08800017,,,,,1.422,7.20269,0.57,0.1469526,2.851,23.92414,
0.572,462.8598,0.714,1910.018,0.714,749.6529,0.572,3.626246,1.429,0,1.429,0.08800017,,,,,1.428,7.203032,0.572,0.1468522,2.864,23.92449,
0.575,489.9153,0.718,1926.415,0.718,756.3517,0.575,3.651737,1.435,0,1.435,0.08800017,,,,,1.435,7.203357,0.575,0.1470773,2.877,23.92504,
0.577,517.6384,0.721,1942.527,0.721,762.1293,0.577,3.679516,1.442,0,1.442,0.08800017,,,,,1.441,7.203798,0.577,0.1466965,2.89,23.92607,
0.58,546.2496,0.724,1957.597,0.724,768.6625,0.58,3.710096,1.448,0,1.448,0.08800017,,,,,1.448,7.204018,0.58,0.1469306,2.903,23.92808,
0.583,575.4117,0.727,1972.53,0.727,776.4515,0.583,3.743118,1.455,0,1.455,0.08800017,,,,,1.454,7.204259,0.583,0.146947,2.915,23.9295,
0.585,605.564,0.73,1986.347,0.73,784.0306,0.585,3.779312,1.461,0,1.461,0.08800017,,,,,1.461,7.204414,0.585,0.1476325,2.928,23.93131,
0.588,635.8725,0.734,1999.711,0.734,788.6068,0.588,3.817395,1.467,0,1.467,0.08800017,,,,,1.467,7.204519,0.588,0.1477755,2.941,23.93275,
0.59,667.0532,0.737,2012.488,0.737,792.6547,0.59,3.859433,1.474,0,1.474,0.08800017,,,,,1.473,7.204649,0.59,0.1480688,2.954,23.93308,
0.593,699.6207,0.74,2024.235,0.74,798.4459,0.593,3.905437,1.48,0,1.48,0.08800017,,,,,1.48,7.204725,0.593,0.1477652,2.967,23.93408,
0.595,733.0164,0.743,2035.495,0.743,804.2906,0.595,3.955126,1.487,0,1.487,0.08800017,,,,,1.486,7.204812,0.595,0.1477731,2.98,23.93414,
0.598,766.7195,0.746,2046.325,0.746,808.038,0.598,4.00886,1.493,0,1.493,0.08800017,,,,,1.493,7.204825,0.598,0.1477906,2.993,23.93681,
0.601,801.0241,0.75,2056.449,0.75,814.387,0.601,4.06673,1.5,0,1.5,0.08800017,,,,,1.499,7.204749,0.601,0.1481993,3.005,23.93706,
0.603,836.1715,0.753,2066.042,0.753,819.6321,0.603,4.129041,1.506,0,1.506,0.08800017,,,,,1.506,7.20474,0.603,0.1484117,3.018,23.9361,
0.606,872.285,0.756,2075.855,0.756,822.5682,0.606,4.195786,1.512,0,1.512,0.08800017,,,,,1.512,7.20468,0.606,0.148667,3.031,23.93542,
0.608,908.0967,0.759,2084.566,0.759,829.3785,0.608,4.268108,1.519,0,1.519,0.08800017,,,,,1.518,7.204579,0.608,0.1487961,3.044,23.93433,
0.611,945.2782,0.763,2093.504,0.763,834.3372,0.611,4.34558,1.525,0,1.525,0.08800017,,,,,1.525,7.204441,0.611,0.1483469,3.057,23.93347,
0.613,982.0499,0.766,2101.956,0.766,838.3243,0.613,4.42774,1.532,0,1.532,0.08800017,,,,,1.531,7.204416,0.613,0.148843,3.07,23.93285,
0.616,1019.468,0.769,2109.792,0.769,841.9489,0.616,4.515732,1.538,0,1.538,0.08800017,,,,,1.538,7.204093,0.616,0.1483477,3.083,23.93193,
0.619,1057.801,0.772,2117.61,0.772,844.5999,0.619,4.609905,1.545,0,1.545,0.08800017,,,,,1.544,7.204005,0.619,0.14856,3.095,23.93207,
0.621,1096.215,0.775,2125.128,0.775,848.6396,0.621,4.709767,1.551,0,1.551,0.08800017,,,,,1.551,7.2039,0.621,0.1491232,3.108,23.93207,
0.624,1134.529,0.779,2131.605,0.779,851.3618,0.624,4.815422,1.557,0,1.557,0.08800017,,,,,1.557,7.203642,0.624,0.1488809,3.121,23.93194,
0.626,1172.644,0.782,2138.229,0.782,854.1653,0.626,4.926854,1.564,0,1.564,0.08800017,,,,,1.563,7.203387,0.626,0.1487363,3.134,23.93202,
0.629,1210.872,0.785,2144.703,0.785,855.3815,0.629,5.043922,1.57,0,1.57,0.08800017,,,,,1.57,7.203029,0.629,0.1490301,3.147,23.93196,
0.631,1247.719,0.788,2150.509,0.788,858.6226,0.631,5.165771,1.577,0,1.577,0.08800017,,,,,1.576,7.202728,0.631,0.1489844,3.16,23.93149,
0.634,1284.207,0.791,2156.081,0.791,862.6002,0.634,5.292991,1.583,0,1.583,0.08800017,,,,,1.583,7.202472,0.634,0.1489976,3.173,23.9314,
0.637,1320.727,0.795,2161.88,0.795,863.4284,0.637,5.425557,1.59,0,1.59,0.08800017,,,,,1.589,7.202219,0.637,0.1490581,3.185,23.93127,
0.639,1356.943,0.798,2167.352,0.798,865.6761,0.639,5.56289,1.596,0,1.596,0.08800017,,,,,1.596,7.201889,0.639,0.1489482,3.198,23.93144,
0.642,1391.759,0.801,2172.26,0.801,867.1166,0.642,5.702985,1.602,0,1.602,0.08800017,,,,,1.602,7.201565,0.642,0.1492363,3.211,23.9317,
0.644,1427.482,0.804,2177.233,0.804,871.5481,0.644,5.85042,1.609,0,1.609,0.08800017,,,,,1.608,7.201329,0.644,0.1497177,3.224,23.932,
0.647,1462.115,0.808,2181.601,0.808,875.0974,0.647,6.001702,1.615,0,1.615,0.08800017,,,,,1.615,7.20096,0.647,0.1492708,3.237,23.93216,
0.649,1495.711,0.811,2186.002,0.811,875.083,0.649,6.156237,1.622,0,1.622,0.08800017,,,,,1.621,7.200631,0.649,0.1488794,3.25,23.93297,
0.652,1527.763,0.814,2190.555,0.814,877.9064,0.652,6.313485,1.628,0,1.628,0.08800017,,,,,1.628,7.2003,0.652,0.1495463,3.263,23.93332,
0.655,1559.378,0.817,2194.74,0.817,880.3912,0.655,6.471517,1.635,0,1.635,0.08800017,,,,,1.634,7.19998,0.655,0.1484687,3.275,23.93319,
0.657,1589.029,0.82,2198.729,0.82,881.2411,0.657,6.631099,1.641,0,1.641,0.08800017,,,,,1.641,7.199581,0.657,0.1494011,3.288,23.93307,
0.66,1619.088,0.824,2202.548,0.824,884.0363,0.66,6.795316,1.647,0,1.647,0.08800017,,,,,1.647,7.19912,0.66,0.1492923,3.301,23.93295,
0.662,1648.377,0.827,2206.228,0.827,885.966,0.662,6.961041,1.654,0,1.654,0.08800017,,,,,1.653,7.198723,0.662,0.1491287,3.314,23.93291,
0.665,1677.28,0.83,2209.164,0.83,889.6003,0.665,7.129445,1.66,0,1.66,0.08800017,,,,,1.66,7.198342,0.665,0.149323,3.327,23.93241,
0.667,1707.129,0.833,2212.899,0.833,892.0336,0.667,7.304543,1.667,0,1.667,0.08800017,,,,,1.666,7.197735,0.667,0.1487134,3.34,23.93196,
0.67,1736.15,0.836,2216.005,0.836,893.4466,0.67,7.480477,1.673,0,1.673,0.08800017,,,,,1.673,7.197331,0.67,0.1494286,3.353,23.93224,
0.673,1763.911,0.84,2219.249,0.84,894.5433,0.673,7.656366,1.68,0,1.68,0.08800017,,,,,1.679,7.1969,0.673,0.1489919,3.366,23.93278,
0.675,1790.93,0.843,2221.796,0.843,895.0636,0.675,7.830617,1.686,0,1.686,0.08800017,,,,,1.686,7.196534,0.675,0.1487431,3.378,23.93336,
0.678,1816.055,0.846,2224.509,0.846,896.869,0.678,8.003762,1.692,0,1.692,0.08800017,,,,,1.692,7.196073,0.678,0.1481978,3.391,23.9344,
0.68,1839.818,0.849,2227.586,0.849,898.7339,0.68,8.17484,1.699,0,1.699,0.08800017,,,,,1.698,7.195691,0.68,0.1483966,3.404,23.93543,
0.683,1862.714,0.853,2230.088,0.853,899.2411,0.683,8.344612,1.705,0,1.705,0.08800017,,,,,1.705,7.195288,0.683,0.1481444,3.417,23.9367,
0.685,1885.318,0.856,2232.823,0.856,897.9366,0.685,8.511724,1.712,0,1.712,0.08800017,,,,,1.711,7.194807,0.685,0.148079,3.43,23.9371,
0.688,1905.881,0.859,2235.28,0.859,898.5968,0.688,8.676574,1.718,0,1.718,0.08800017,,,,,1.718,7.194363,0.688,0.148239,3.443,23.93724,
0.691,1926.658,0.862,2238.132,0.862,901.0244,0.691,8.83854,1.725,0,1.725,0.08800017,,,,,1.724,7.193966,0.691,0.1484052,3.456,23.93755,
0.693,1946.264,0.865,2239.874,0.865,902.2299,0.693,8.997728,1.731,0,1.731,0.08800017,,,,,1.731,7.193362,0.693,0.1482667,3.468,23.93872,
0.696,1964.602,0.869,2241.994,0.869,902.1881,0.696,9.149234,1.737,0,1.737,0.08800017,,,,,1.737,7.19276,0.696,0.1480439,3.481,23.93906,
0.698,1982.48,0.872,2244.466,0.872,903.5365,0.698,9.303128,1.744,0,1.744,0.08800017,,,,,1.743,7.192338,0.698,0.148279,3.494,23.93987,
0.701,2000.223,0.875,2246.715,0.875,904.9529,0.701,9.453744,1.75,0,1.75,0.08800017,,,,,1.75,7.191861,0.701,0.1480182,3.507,23.94021,
0.703,2016.263,0.878,2248.818,0.878,907.1611,0.703,9.601181,1.757,0,1.757,0.08800017,,,,,1.756,7.191391,0.703,0.1475538,3.52,23.94101,
0.706,2031.921,0.881,2250.019,0.881,909.2755,0.706,9.744452,1.763,0,1.763,0.08800017,,,,,1.763,7.191004,0.706,0.1475561,3.533,23.9419,
0.709,2046.808,0.885,2252.446,0.885,908.3189,0.709,9.88459,1.77,0,1.77,0.08800017,,,,,1.769,7.190497,0.709,0.1480504,3.546,23.94219,
0.711,2061.319,0.888,2254.274,0.888,907.6467,0.711,10.02134,1.776,0,1.776,0.08800017,,,,,1.776,7.190044,0.711,0.1477527,3.558,23.94166,
0.714,2074.982,0.891,2255.99,0.891,910.0891,0.714,10.15337,1.782,0,1.782,0.08800017,,,,,1.782,7.189503,0.714,0.1476893,3.571,23.94125,
0.716,2087.863,0.894,2257.888,0.894,913.1721,0.716,10.28192,1.789,0,1.789,0.08800017,,,,,1.788,7.188914,0.716,0.1475445,3.584,23.94103,
0.719,2100.233,0.898,2259.18,0.898,912.1771,0.719,10.40686,1.795,0,1.795,0.08800017,,,,,1.795,7.188292,0.719,0.1481038,3.597,23.94034,
0.721,2111.743,0.901,2261.171,0.901,912.1101,0.721,10.52816,1.802,0,1.802,0.08800017,,,,,1.801,7.187794,0.721,0.1476889,3.61,23.93975,
0.724,2123.145,0.904,2262.192,0.904,916.136,0.724,10.64632,1.808,0,1.808,0.08800017,,,,,1.808,7.187246,0.724,0.1480098,3.623,23.93932,
0.727,2134.398,0.907,2263.551,0.907,917.3981,0.727,10.76195,1.815,0,1.815,0.08800017,,,,,1.814,7.186706,0.727,0.1484157,3.636,23.93877,
0.729,2144.791,0.91,2265.349,0.91,918.7658,0.729,10.87318,1.821,0,1.821,0.08800017,,,,,1.821,7.18628,0.729,0.1477298,3.648,23.93773,
0.732,2154.763,0.914,2266.634,0.914,918.4687,0.732,10.9811,1.827,0,1.827,0.08800017,,,,,1.827,7.185705,0.732,0.1478883,3.661,23.93658,
0.734,2164.362,0.917,2268.299,0.917,916.8115,0.734,11.08572,1.834,0,1.834,0.08800017,,,,,1.833,7.185269,0.734,0.147734,3.674,23.93598,
0.737,2172.98,0.92,2269.221,0.92,919.3276,0.737,11.18661,1.84,0,1.84,0.08800017,,,,,1.84,7.184634,0.737,0.1486754,3.687,23.93594,
0.739,2181.869,0.923,2270.776,0.923,920.2457,0.739,11.28432,1.847,0,1.847,0.08800017,,,,,1.846,7.183915,0.739,0.1480389,3.7,23.93567,
0.742,2189.827,0.926,2272.097,0.926,921.4733,0.742,11.3782,1.853,0,1.853,0.08800017,,,,,1.853,7.183313,0.742,0.1483256,3.713,23.93558,
0.745,2197.413,0.93,2273.441,0.93,922.6999,0.745,11.46855,1.86,0,1.86,0.08800017,,,,,1.859,7.182772,0.745,0.1483446,3.726,23.93578,
0.747,2204.497,0.933,2274.429,0.933,922.0105,0.747,11.55622,1.866,0,1.866,0.08800017,,,,,1.866,7.182091,0.747,0.1483783,3.738,23.93683,
0.75,2211.754,0.936,2275.887,0.936,920.5024,0.75,11.64014,1.872,0,1.872,0.08800017,,,,,1.872,7.181642,0.75,0.1490208,3.751,23.93773,
0.752,2218.886,0.939,2276.994,0.939,921.7614,0.752,11.72376,1.879,0,1.879,0.08800017,,,,,1.878,7.181158,0.752,0.1484202,3.764,23.93805,
0.755,2225.347,0.943,2277.604,0.943,920.9632,0.755,11.80449,1.885,0,1.885,0.08800017,,,,,1.885,7.18057,0.755,0.1481022,3.777,23.93745,
0.757,2231.091,0.946,2278.188,0.946,923.0995,0.757,11.88264,1.892,0,1.892,0.08800017,,,,,1.891,7.179986,0.757,0.1486581,3.79,23.93684,
0.76,2237.854,0.949,2279.569,0.949,924.5822,0.76,11.95834,1.898,0,1.898,0.08800017,,,,,1.898,7.179458,0.76,0.1486183,3.803,23.93593,
0.763,2244.066,0.952,2280.621,0.952,924.8294,0.763,12.03161,1.905,0,1.905,0.08800017,,,,,1.904,7.178615,0.763,0.1485622,3.816,23.93506,
0.765,2249.894,0.955,2281.687,0.955,924.4831,0.765,12.10207,1.911,0,1.911,0.08800017,,,,,1.911,7.178096,0.765,0.1489158,3.828,23.93416,
0.768,2254.926,0.959,2282.321,0.959,925.8861,0.768,12.17047,1.917,0,1.917,0.08800017,,,,,1.917,7.177534,0.768,0.1490496,3.841,23.93393,
0.77,2259.807,0.962,2283.166,0.962,925.6077,0.77,12.2358,1.924,0,1.924,0.08800017,,,,,1.923,7.177003,0.77,0.1488646,3.854,23.93397,
0.773,2265.138,0.965,2284.009,0.965,924.7123,0.773,12.29942,1.93,0,1.93,0.08800017,,,,,1.93,7.176444,0.773,0.1490477,3.867,23.93374,
0.775,2269.642,0.968,2285.414,0.968,924.8477,0.775,12.36098,1.937,0,1.937,0.08800017,,,,,1.936,7.175897,0.775,0.1492968,3.88,23.93323,
0.778,2274.473,0.971,2286.036,0.971,927.3479,0.778,12.42028,1.943,0,1.943,0.08800017,,,,,1.943,7.175419,0.778,0.1493226,3.893,23.93303,
0.781,2278.371,0.975,2286.69,0.975,928.3624,0.781,12.47787,1.95,0,1.95,0.08800017,,,,,1.949,7.174899,0.781,0.1496244,3.906,23.93295,
0.783,2282.159,0.978,2287.851,0.978,930.3365,0.783,12.53319,1.956,0,1.956,0.08800017,,,,,1.956,7.174357,0.783,0.149541,3.918,23.93251,
0.786,2286.168,0.981,2288.878,0.981,929.8089,0.786,12.5865,1.962,0,1.962,0.08800017,,,,,1.962,7.173715,0.786,0.1497024,3.931,23.93223,
0.788,2290.5,0.984,2289.125,0.984,929.779,0.788,12.63853,1.969,0,1.969,0.08800017,,,,,1.968,7.173234,0.788,0.1497979,3.944,23.9324,
0.791,2293.977,0.988,2290.053,0.988,932.0967,0.791,12.68861,1.975,0,1.975,0.08800017,,,,,1.975,7.17274,0.791,0.1499835,3.957,23.93283,
0.793,2297.577,0.991,2290.85,0.991,931.8096,0.793,12.73669,1.982,0,1.982,0.08800017,,,,,1.981,7.172321,0.793,0.1495764,3.97,23.93311,
