Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,°C,
69.658,0.6646784,,,,,69.658,3.395784,,,,,,,,,,,,,
69.661,0.6646783,,,,,69.661,3.395757,,,,,,,,,,,,,
69.663,0.6646782,,,,,69.663,3.39573,,,,,,,,,,,,,
69.666,0.6646781,,,,,69.666,3.395703,,,,,,,,,,,,,
69.669,0.664678,,,,,69.669,3.395676,,,,,,,,,,,,,
69.671,0.6646779,,,,,69.671,3.395649,,,,,,,,,,,,,
69.674,0.6646779,,,,,69.674,3.395622,,,,,,,,,,,,,
69.676,0.6646777,,,,,69.676,3.395595,,,,,,,,,,,,,
69.679,0.6646777,,,,,69.679,3.395568,,,,,,,,,,,,,
69.681,0.6646776,,,,,69.681,3.395541,,,,,,,,,,,,,
69.684,0.6646774,,,,,69.684,3.395514,,,,,,,,,,,,,
69.687,0.6646774,,,,,69.687,3.395487,,,,,,,,,,,,,
69.689,0.6646773,,,,,69.689,3.39546,,,,,,,,,,,,,
69.692,0.6647426,,,,,69.692,3.395438,,,,,,,,,,,,,
69.694,0.6648262,,,,,69.694,3.395417,,,,,,,,,,,,,
69.697,0.6649097,,,,,69.697,3.395396,,,,,,,,,,,,,
69.699,0.6649932,,,,,69.699,3.395375,,,,,,,,,,,,,
69.702,0.6650767,,,,,69.702,3.395354,,,,,,,,,,,,,
69.705,0.6651602,,,,,69.705,3.395333,,,,,,,,,,,,,
69.707,0.6652437,,,,,69.707,3.395312,,,,,,,,,,,,,
69.71,0.6653274,,,,,69.71,3.39529,,,,,,,,,,,,,
69.712,0.6654109,,,,,69.712,3.395269,,,,,,,,,,,,,
69.715,0.6654944,,,,,69.715,3.395248,,,,,,,,,,,,,
69.717,0.6655779,,,,,69.717,3.395227,,,,,,,,,,,,,
69.72,0.6656614,,,,,69.72,3.395206,,,,,,,,,,,,,
69.723,0.6657449,,,,,69.723,3.395185,,,,,,,,,,,,,
69.725,0.6658738,,,,,69.725,3.395165,,,,,,,,,,,,,
69.728,0.666011,,,,,69.728,3.395146,,,,,,,,,,,,,
69.73,0.6661482,,,,,69.73,3.395127,,,,,,,,,,,,,
69.733,0.6662855,,,,,69.733,3.395107,,,,,,,,,,,,,
69.735,0.6664227,,,,,69.735,3.395088,,,,,,,,,,,,,
69.738,0.6665604,,,,,69.738,3.395068,,,,,,,,,,,,,
69.741,0.6666976,,,,,69.741,3.395049,,,,,,,,,,,,,
69.743,0.6668348,,,,,69.743,3.39503,,,,,,,,,,,,,
69.746,0.666972,,,,,69.746,3.39501,,,,,,,,,,,,,
69.748,0.6671092,,,,,69.748,3.394991,,,,,,,,,,,,,
69.751,0.6672465,,,,,69.751,3.394971,,,,,,,,,,,,,
69.753,0.6673837,,,,,69.753,3.394952,,,,,,,,,,,,,
69.756,0.6675209,,,,,69.756,3.394933,,,,,,,,,,,,,
69.759,0.6677108,,,,,69.759,3.394921,,,,,,,,,,,,,
69.761,0.6679071,,,,,69.761,3.394911,,,,,,,,,,,,,
69.764,0.6681034,,,,,69.764,3.394901,,,,,,,,,,,,,
69.766,0.6683002,,,,,69.766,3.394891,,,,,,,,,,,,,
69.769,0.6684965,,,,,69.769,3.394881,,,,,,,,,,,,,
69.771,0.6686928,,,,,69.771,3.394871,,,,,,,,,,,,,
69.774,0.668889,,,,,69.774,3.394861,,,,,,,,,,,,,
69.777,0.6690853,,,,,69.777,3.394851,,,,,,,,,,,,,
69.779,0.6692815,,,,,69.779,3.394841,,,,,,,,,,,,,
69.782,0.6694778,,,,,69.782,3.394831,,,,,,,,,,,,,
69.784,0.6696741,,,,,69.784,3.394821,,,,,,,,,,,,,
69.787,0.6698704,,,,,69.787,3.394811,,,,,,,,,,,,,
69.789,0.6700667,,,,,69.789,3.394801,,,,,,,,,,,,,
69.792,0.6701902,,,,,69.792,3.394782,,,,,,,,,,,,,
69.795,0.6703096,,,,,69.795,3.394763,,,,,,,,,,,,,
69.797,0.6704286,,,,,69.797,3.394744,,,,,,,,,,,,,
69.8,0.6705476,,,,,69.8,3.394725,,,,,,,,,,,,,
69.802,0.6706666,,,,,69.802,3.394706,,,,,,,,,,,,,
69.805,0.6707856,,,,,69.805,3.394686,,,,,,,,,,,,,
69.808,0.6709046,,,,,69.808,3.394667,,,,,,,,,,,,,
69.81,0.6710236,,,,,69.81,3.394648,,,,,,,,,,,,,
69.813,0.6711426,,,,,69.813,3.394629,,,,,,,,,,,,,
69.815,0.6712616,,,,,69.815,3.39461,,,,,,,,,,,,,
69.818,0.6713806,,,,,69.818,3.394591,,,,,,,,,,,,,
69.82,0.6714996,,,,,69.82,3.394572,,,,,,,,,,,,,
69.823,0.671619,,,,,69.823,3.394552,,,,,,,,,,,,,
69.826,0.6714481,,,,,69.826,3.39455,,,,,,,,,,,,,
69.828,0.6712702,,,,,69.828,3.394549,,,,,,,,,,,,,
69.831,0.6710923,,,,,69.831,3.394547,,,,,,,,,,,,,
69.833,0.6709144,,,,,69.833,3.394546,,,,,,,,,,,,,
69.836,0.6707365,,,,,69.836,3.394544,,,,,,,,,,,,,
69.838,0.6705586,,,,,69.838,3.394542,,,,,,,,,,,,,
69.841,0.6703807,,,,,69.841,3.394541,,,,,,,,,,,,,
69.844,0.6702027,,,,,69.844,3.394539,,,,,,,,,,,,,
69.846,0.6700248,,,,,69.846,3.394538,,,,,,,,,,,,,
69.849,0.669847,,,,,69.849,3.394536,,,,,,,,,,,,,
69.851,0.6696685,,,,,69.851,3.394535,,,,,,,,,,,,,
69.854,0.6694906,,,,,69.854,3.394533,,,,,,,,,,,,,
69.856,0.6693099,,,,,69.856,3.394532,,,,,,,,,,,,,
69.859,0.6690142,,,,,69.859,3.394532,,,,,,,,,,,,,
69.862,0.6687186,,,,,69.862,3.394532,,,,,,,,,,,,,
69.864,0.6684229,,,,,69.864,3.394533,,,,,,,,,,,,,
69.867,0.6681272,,,,,69.867,3.394533,,,,,,,,,,,,,
69.869,0.6678316,,,,,69.869,3.394534,,,,,,,,,,,,,
69.872,0.667536,,,,,69.872,3.394534,,,,,,,,,,,,,
69.874,0.6672403,,,,,69.874,3.394534,,,,,,,,,,,,,
69.877,0.6669447,,,,,69.877,3.394535,,,,,,,,,,,,,
69.88,0.666649,,,,,69.88,3.394535,,,,,,,,,,,,,
69.882,0.6663525,,,,,69.882,3.394536,,,,,,,,,,,,,
69.885,0.6660568,,,,,69.885,3.394536,,,,,,,,,,,,,
69.887,0.6657612,,,,,69.887,3.394536,,,,,,,,,,,,,
69.89,0.6654584,,,,,69.89,3.394538,,,,,,,,,,,,,
69.892,0.6650943,,,,,69.892,3.394547,,,,,,,,,,,,,
69.895,0.6647301,,,,,69.895,3.394556,,,,,,,,,,,,,
69.898,0.6643659,,,,,69.898,3.394565,,,,,,,,,,,,,
69.9,0.6640018,,,,,69.9,3.394574,,,,,,,,,,,,,
69.903,0.6636376,,,,,69.903,3.394583,,,,,,,,,,,,,
69.905,0.6632735,,,,,69.905,3.394593,,,,,,,,,,,,,
69.908,0.6629093,,,,,69.908,3.394602,,,,,,,,,,,,,
69.91,0.6625441,,,,,69.91,3.394611,,,,,,,,,,,,,
69.913,0.6621799,,,,,69.913,3.39462,,,,,,,,,,,,,
69.916,0.6618158,,,,,69.916,3.394629,,,,,,,,,,,,,
69.918,0.6614516,,,,,69.918,3.394639,,,,,,,,,,,,,
69.921,0.6610875,,,,,69.921,3.394648,,,,,,,,,,,,,
69.923,0.6607234,,,,,69.923,3.394659,,,,,,,,,,,,,
69.926,0.6603601,,,,,69.926,3.394682,,,,,,,,,,,,,
69.928,0.6599967,,,,,69.928,3.394705,,,,,,,,,,,,,
69.931,0.6596333,,,,,69.931,3.394728,,,,,,,,,,,,,
69.934,0.65927,,,,,69.934,3.394751,,,,,,,,,,,,,
69.936,0.6589066,,,,,69.936,3.394774,,,,,,,,,,,,,
69.939,0.6585422,,,,,69.939,3.394798,,,,,,,,,,,,,
69.941,0.6581788,,,,,69.941,3.394821,,,,,,,,,,,,,
69.944,0.6578155,,,,,69.944,3.394844,,,,,,,,,,,,,
69.946,0.6574521,,,,,69.946,3.394867,,,,,,,,,,,,,
69.949,0.6570887,,,,,69.949,3.39489,,,,,,,,,,,,,
69.952,0.6567253,,,,,69.952,3.394913,,,,,,,,,,,,,
69.954,0.656362,,,,,69.954,3.394936,,,,,,,,,,,,,
69.957,0.6560688,,,,,69.957,3.394962,,,,,,,,,,,,,
69.959,0.6560931,,,,,69.959,3.395,,,,,,,,,,,,,
69.962,0.6561174,,,,,69.962,3.395039,,,,,,,,,,,,,
69.964,0.6561417,,,,,69.964,3.395077,,,,,,,,,,,,,
69.967,0.6561661,,,,,69.967,3.395116,,,,,,,,,,,,,
69.97,0.6561904,,,,,69.97,3.395154,,,,,,,,,,,,,
69.972,0.6562147,,,,,69.972,3.395193,,,,,,,,,,,,,
69.975,0.656239,,,,,69.975,3.395231,,,,,,,,,,,,,
69.977,0.6562633,,,,,69.977,3.39527,,,,,,,,,,,,,
69.98,0.6562876,,,,,69.98,3.395308,,,,,,,,,,,,,
69.982,0.6563119,,,,,69.982,3.395347,,,,,,,,,,,,,
69.985,0.6563362,,,,,69.985,3.395385,,,,,,,,,,,,,
69.988,0.6563605,,,,,69.988,3.395424,,,,,,,,,,,,,
69.99,0.6563692,,,,,69.99,3.39546,,,,,,,,,,,,,
69.993,0.656327,,,,,69.993,3.395492,,,,,,,,,,,,,
69.995,0.6562846,,,,,69.995,3.395524,,,,,,,,,,,,,
69.998,0.6562424,,,,,69.998,3.395555,,,,,,,,,,,,,
70,0.6562002,,,,,70,3.395586,,,,,,,,,,,,,
70.003,0.656158,,,,,70.003,3.395618,,,,,,,,,,,,,
70.006,0.6561158,,,,,70.006,3.39565,,,,,,,,,,,,,
70.008,0.6560736,,,,,70.008,3.395681,,,,,,,,,,,,,
70.011,0.6560314,,,,,70.011,3.395713,,,,,,,,,,,,,
70.013,0.6559892,,,,,70.013,3.395744,,,,,,,,,,,,,
70.016,0.655947,,,,,70.016,3.395776,,,,,,,,,,,,,
70.018,0.6559047,,,,,70.018,3.395807,,,,,,,,,,,,,
70.021,0.6558625,,,,,70.021,3.395839,,,,,,,,,,,,,
70.024,0.6558324,,,,,70.024,3.395864,,,,,,,,,,,,,
70.026,0.655836,,,,,70.026,3.395872,,,,,,,,,,,,,
70.029,0.6558398,,,,,70.029,3.39588,,,,,,,,,,,,,
70.031,0.6558435,,,,,70.031,3.395888,,,,,,,,,,,,,
70.034,0.6558473,,,,,70.034,3.395896,,,,,,,,,,,,,
70.036,0.655851,,,,,70.036,3.395904,,,,,,,,,,,,,
70.039,0.6558547,,,,,70.039,3.395912,,,,,,,,,,,,,
70.042,0.6558585,,,,,70.042,3.39592,,,,,,,,,,,,,
70.044,0.6558622,,,,,70.044,3.395928,,,,,,,,,,,,,
70.047,0.6558659,,,,,70.047,3.395936,,,,,,,,,,,,,
70.049,0.6558697,,,,,70.049,3.395943,,,,,,,,,,,,,
70.052,0.6558734,,,,,70.052,3.395952,,,,,,,,,,,,,
70.054,0.6558771,,,,,70.054,3.395959,,,,,,,,,,,,,
70.057,0.6559348,,,,,70.057,3.395967,,,,,,,,,,,,,
70.06,0.6561009,,,,,70.06,3.395974,,,,,,,,,,,,,
70.062,0.656267,,,,,70.062,3.395981,,,,,,,,,,,,,
70.065,0.656433,,,,,70.065,3.395988,,,,,,,,,,,,,
70.067,0.6565992,,,,,70.067,3.395995,,,,,,,,,,,,,
70.07,0.6567652,,,,,70.07,3.396002,,,,,,,,,,,,,
70.072,0.6569313,,,,,70.072,3.396009,,,,,,,,,,,,,
70.075,0.6570974,,,,,70.075,3.396016,,,,,,,,,,,,,
70.078,0.6572635,,,,,70.078,3.396024,,,,,,,,,,,,,
70.08,0.6574301,,,,,70.08,3.39603,,,,,,,,,,,,,
70.083,0.6575961,,,,,70.083,3.396038,,,,,,,,,,,,,
70.085,0.6577622,,,,,70.085,3.396045,,,,,,,,,,,,,
70.088,0.6579283,,,,,70.088,3.396052,,,,,,,,,,,,,
70.09,0.6581055,,,,,70.09,3.396056,,,,,,,,,,,,,
70.093,0.6583019,,,,,70.093,3.396055,,,,,,,,,,,,,
70.096,0.6584982,,,,,70.096,3.396054,,,,,,,,,,,,,
70.098,0.6586946,,,,,70.098,3.396053,,,,,,,,,,,,,
70.101,0.658891,,,,,70.101,3.396052,,,,,,,,,,,,,
70.103,0.6590874,,,,,70.103,3.396051,,,,,,,,,,,,,
70.106,0.6592837,,,,,70.106,3.39605,,,,,,,,,,,,,
70.108,0.6594806,,,,,70.108,3.396049,,,,,,,,,,,,,
70.111,0.659677,,,,,70.111,3.396048,,,,,,,,,,,,,
70.114,0.6598734,,,,,70.114,3.396047,,,,,,,,,,,,,
70.116,0.6600698,,,,,70.116,3.396046,,,,,,,,,,,,,
70.119,0.6602661,,,,,70.119,3.396045,,,,,,,,,,,,,
70.121,0.6604625,,,,,70.121,3.396044,,,,,,,,,,,,,
70.124,0.6606092,,,,,70.124,3.396039,,,,,,,,,,,,,
70.126,0.6606807,,,,,70.126,3.396028,,,,,,,,,,,,,
70.129,0.6607521,,,,,70.129,3.396017,,,,,,,,,,,,,
70.132,0.6608235,,,,,70.132,3.396005,,,,,,,,,,,,,
70.134,0.660895,,,,,70.134,3.395994,,,,,,,,,,,,,
70.137,0.6609665,,,,,70.137,3.395983,,,,,,,,,,,,,
70.139,0.6610381,,,,,70.139,3.395971,,,,,,,,,,,,,
70.142,0.6611096,,,,,70.142,3.39596,,,,,,,,,,,,,
70.144,0.661181,,,,,70.144,3.395948,,,,,,,,,,,,,
70.147,0.6612525,,,,,70.147,3.395937,,,,,,,,,,,,,
70.15,0.6613239,,,,,70.15,3.395926,,,,,,,,,,,,,
70.152,0.6613954,,,,,70.152,3.395914,,,,,,,,,,,,,
70.155,0.6614668,,,,,70.155,3.395903,,,,,,,,,,,,,
70.157,0.6613593,,,,,70.157,3.395897,,,,,,,,,,,,,
70.16,0.6610438,,,,,70.16,3.395899,,,,,,,,,,,,,
70.162,0.6607285,,,,,70.162,3.3959,,,,,,,,,,,,,
70.165,0.660413,,,,,70.165,3.395901,,,,,,,,,,,,,
70.168,0.6600967,,,,,70.168,3.395902,,,,,,,,,,,,,
70.17,0.6597813,,,,,70.17,3.395903,,,,,,,,,,,,,
70.173,0.659466,,,,,70.173,3.395905,,,,,,,,,,,,,
70.175,0.6591505,,,,,70.175,3.395906,,,,,,,,,,,,,
70.178,0.6588352,,,,,70.178,3.395907,,,,,,,,,,,,,
70.18,0.6585198,,,,,70.18,3.395908,,,,,,,,,,,,,
70.183,0.6582044,,,,,70.183,3.395909,,,,,,,,,,,,,
70.186,0.657889,,,,,70.186,3.395911,,,,,,,,,,,,,
70.188,0.6575736,,,,,70.188,3.395912,,,,,,,,,,,,,
70.191,0.6572646,,,,,70.191,3.39591,,,,,,,,,,,,,
70.193,0.6569617,,,,,70.193,3.395904,,,,,,,,,,,,,
70.196,0.656658,,,,,70.196,3.395899,,,,,,,,,,,,,
70.198,0.6563551,,,,,70.198,3.395894,,,,,,,,,,,,,
70.201,0.6560523,,,,,70.201,3.395888,,,,,,,,,,,,,
70.204,0.6557495,,,,,70.204,3.395883,,,,,,,,,,,,,
70.206,0.6554466,,,,,70.206,3.395878,,,,,,,,,,,,,
70.209,0.6551438,,,,,70.209,3.395873,,,,,,,,,,,,,
70.211,0.6548409,,,,,70.211,3.395867,,,,,,,,,,,,,
70.214,0.6545381,,,,,70.214,3.395862,,,,,,,,,,,,,
70.216,0.6542352,,,,,70.216,3.395857,,,,,,,,,,,,,
70.219,0.6539325,,,,,70.219,3.395851,,,,,,,,,,,,,
70.222,0.6536296,,,,,70.222,3.395846,,,,,,,,,,,,,
70.224,0.6534218,,,,,70.224,3.39584,,,,,,,,,,,,,
70.227,0.6532936,,,,,70.227,3.395832,,,,,,,,,,,,,
70.229,0.6531655,,,,,70.229,3.395824,,,,,,,,,,,,,
70.232,0.6530374,,,,,70.232,3.395817,,,,,,,,,,,,,
70.234,0.6529093,,,,,70.234,3.395809,,,,,,,,,,,,,
70.237,0.6527811,,,,,70.237,3.395802,,,,,,,,,,,,,
70.24,0.652653,,,,,70.24,3.395794,,,,,,,,,,,,,
70.242,0.6525249,,,,,70.242,3.395787,,,,,,,,,,,,,
70.245,0.6523968,,,,,70.245,3.395779,,,,,,,,,,,,,
70.247,0.6522686,,,,,70.247,3.395772,,,,,,,,,,,,,
70.25,0.6521406,,,,,70.25,3.395764,,,,,,,,,,,,,
70.252,0.6520121,,,,,70.252,3.395756,,,,,,,,,,,,,
70.255,0.6518839,,,,,70.255,3.395749,,,,,,,,,,,,,
70.258,0.6518283,,,,,70.258,3.39574,,,,,,,,,,,,,
70.26,0.6518182,,,,,70.26,3.395731,,,,,,,,,,,,,
70.263,0.6518081,,,,,70.263,3.395723,,,,,,,,,,,,,
70.265,0.6517981,,,,,70.265,3.395714,,,,,,,,,,,,,
70.268,0.651788,,,,,70.268,3.395705,,,,,,,,,,,,,
70.27,0.6517779,,,,,70.27,3.395696,,,,,,,,,,,,,
70.273,0.6517678,,,,,70.273,3.395687,,,,,,,,,,,,,
70.276,0.6517577,,,,,70.276,3.395678,,,,,,,,,,,,,
70.278,0.6517476,,,,,70.278,3.395669,,,,,,,,,,,,,
70.281,0.6517376,,,,,70.281,3.395661,,,,,,,,,,,,,
70.283,0.6517274,,,,,70.283,3.395652,,,,,,,,,,,,,
70.286,0.6517174,,,,,70.286,3.395643,,,,,,,,,,,,,
70.288,0.6517073,,,,,70.288,3.395634,,,,,,,,,,,,,
70.291,0.6517034,,,,,70.291,3.395627,,,,,,,,,,,,,
70.294,0.6517026,,,,,70.294,3.395622,,,,,,,,,,,,,
70.296,0.6517019,,,,,70.296,3.395616,,,,,,,,,,,,,
70.299,0.6517012,,,,,70.299,3.395611,,,,,,,,,,,,,
70.301,0.6517004,,,,,70.301,3.395605,,,,,,,,,,,,,
70.304,0.6516997,,,,,70.304,3.3956,,,,,,,,,,,,,
70.306,0.6516989,,,,,70.306,3.395594,,,,,,,,,,,,,
70.309,0.6516982,,,,,70.309,3.395589,,,,,,,,,,,,,
70.312,0.6516975,,,,,70.312,3.395583,,,,,,,,,,,,,
70.314,0.6516967,,,,,70.314,3.395578,,,,,,,,,,,,,
70.317,0.651696,,,,,70.317,3.395572,,,,,,,,,,,,,
70.319,0.6516953,,,,,70.319,3.395567,,,,,,,,,,,,,
70.322,0.6516945,,,,,70.322,3.395561,,,,,,,,,,,,,
70.324,0.6517572,,,,,70.324,3.395552,,,,,,,,,,,,,
70.327,0.6518451,,,,,70.327,3.39554,,,,,,,,,,,,,
70.33,0.651933,,,,,70.33,3.395529,,,,,,,,,,,,,
70.332,0.6520209,,,,,70.332,3.395518,,,,,,,,,,,,,
70.335,0.6521088,,,,,70.335,3.395507,,,,,,,,,,,,,
70.337,0.6521971,,,,,70.337,3.395496,,,,,,,,,,,,,
70.34,0.652285,,,,,70.34,3.395485,,,,,,,,,,,,,
70.342,0.6523729,,,,,70.342,3.395474,,,,,,,,,,,,,
70.345,0.6524608,,,,,70.345,3.395463,,,,,,,,,,,,,
70.348,0.6525487,,,,,70.348,3.395452,,,,,,,,,,,,,
70.35,0.6526366,,,,,70.35,3.395441,,,,,,,,,,,,,
70.353,0.6527246,,,,,70.353,3.395429,,,,,,,,,,,,,
70.355,0.6528125,,,,,70.355,3.395418,,,,,,,,,,,,,
70.358,0.6529269,,,,,70.358,3.395408,,,,,,,,,,,,,
70.36,0.6530508,,,,,70.36,3.395399,,,,,,,,,,,,,
70.363,0.6531748,,,,,70.363,3.395389,,,,,,,,,,,,,
70.366,0.653299,,,,,70.366,3.39538,,,,,,,,,,,,,
70.368,0.653423,,,,,70.368,3.39537,,,,,,,,,,,,,
70.371,0.6535469,,,,,70.371,3.39536,,,,,,,,,,,,,
70.373,0.6536708,,,,,70.373,3.395351,,,,,,,,,,,,,
70.376,0.6491126,,,,,70.376,3.396088,,,,,,,,,,,,,
70.378,0.6349416,,,,,70.378,3.400593,,,,,,,,,,,,,
70.381,0.6269693,,,,,70.381,3.40321,,,,,,,,,,,,,
70.384,0.6223955,,,,,70.384,3.405337,,,,,,,,,,,,,
70.386,0.6199822,,,,,70.386,3.40629,,,,,,,,,,,,,
70.389,0.6277133,,,,,70.389,3.406926,,,,,,,,,,,,,
70.391,0.6368407,,,,,70.391,3.407288,,,,,,,,,,,,,
70.394,0.6380248,,,,,70.394,3.407555,,,,,,,,,,,,,
70.396,0.6360856,,,,,70.396,3.407787,,,,,,,,,,,,,
70.399,0.634842,,,,,70.399,3.408037,,,,,,,,,,,,,
70.402,0.6263446,,,,,70.402,3.408382,,,,,,,,,,,,,
70.404,0.6199847,,,,,70.404,3.408438,,,,,,,,,,,,,
70.407,0.6188102,,,,,70.407,3.408618,,,,,,,,,,,,,
70.409,0.6220449,,,,,70.409,3.40861,,,,,,,,,,,,,
70.412,0.6235901,,,,,70.412,3.408781,,,,,,,,,,,,,
70.414,0.8786729,,,,,70.414,3.409096,,,,,,,,,,,,,
70.417,1.515806,,,,,70.417,3.409156,,,,,,,,,,,,,
70.42,2.155033,,,,,70.42,3.409142,,,,,,,,,,,,,
70.422,2.617937,,,,,70.422,3.40935,,,,,,,,,,,,,
70.425,2.820727,,,,,70.425,3.409596,,,,,,,,,,,,,
70.427,2.983172,,,,,70.427,3.409905,,,,,,,,,,,,,
70.43,2.947012,,,,,70.43,3.409975,,,,,,,,,,,,,
70.432,2.848651,,,,,70.432,3.410001,,,,,,,,,,,,,
70.435,2.791248,,,,,70.435,3.41003,,,,,,,,,,,,,
70.438,2.805497,,,,,70.438,3.410149,,,,,,,,,,,,,
70.44,2.908126,,,,,70.44,3.410329,,,,,,,,,,,,,
70.443,3.140883,,,,,70.443,3.410853,,,,,,,,,,,,,
70.445,3.491529,,,,,70.445,3.413765,,,,,,,,,,,,,
70.448,3.875153,,,,,70.448,3.420754,,,,,,,,,,,,,
70.45,4.174342,,,,,70.45,3.432429,,,,,,,,,,,,,
70.453,4.311957,,,,,70.453,3.448482,,,,,,,,,,,,,
70.456,4.338874,,,,,70.456,3.467468,,,,,,,,,,,,,
70.458,4.373571,,,,,70.458,3.489108,,,,,,,,,,,,,
70.461,4.447637,,,,,70.461,3.512756,,,,,,,,,,,,,
70.463,4.552341,,,,,70.463,3.53821,,,,,,,,,,,,,
70.466,4.661598,,,,,70.466,3.565424,,,,,,,,,,,,,
70.468,4.710763,,,,,70.468,3.594461,,,,,,,,,,,,,
70.471,4.754256,,,,,70.471,3.625844,,,,,,,,,,,,,
70.474,4.78088,,,,,70.474,3.661066,,,,,,,,,,,,,
70.476,4.823152,,,,,70.476,3.701248,,,,,,,,,,,,,
70.479,4.846402,,,,,70.479,3.748187,,,,,,,,,,,,,
70.481,4.888178,,,,,70.481,3.804513,,,,,,,,,,,,,
70.484,4.920285,,,,,70.484,3.874426,,,,,,,,,,,,,
70.486,4.946677,,,,,70.486,3.960386,,,,,,,,,,,,,
70.489,4.975932,,,,,70.489,4.073163,,,,,,,,,,,,,
70.492,5.020019,,,,,70.492,4.221062,,,,,,,,,,,,,
70.494,5.066616,,,,,70.494,4.411981,,,,,,,,,,,,,
70.497,5.137584,,,,,70.497,4.652251,,,,,,,,,,,,,
70.499,5.246117,,,,,70.499,4.945073,,,,,,,,,,,,,
70.502,5.364526,,,,,70.502,5.294035,,,,,,,,,,,,,
70.504,5.464354,,,,,70.504,5.709348,,,,,,,,,,,,,
70.507,5.56455,,,,,70.507,6.197499,,,,,,,,,,,,,
70.51,5.64703,,,,,70.51,6.757771,,,,,,,,,,,,,
70.512,5.731466,,,,,70.512,7.369963,,,,,,,,,,,,,
70.515,5.826456,,,,,70.515,8.023195,,,,,,,,,,,,,
70.517,5.951993,,,,,70.517,8.71142,,,,,,,,,,,,,
70.52,6.082448,,,,,70.52,9.421954,,,,,,,,,,,,,
70.522,6.204063,,,,,70.522,10.14255,,,,,,,,,,,,,
70.525,6.341296,,,,,70.525,10.86083,,,,,,,,,,,,,
70.528,6.477005,,,,,70.528,11.56216,,,,,,,,,,,,,
70.53,6.59245,,,,,70.53,12.24625,,,,,,,,,,,,,
70.533,6.70027,,,,,70.533,12.90512,,,,,,,,,,,,,
70.535,6.813474,,,,,70.535,13.53822,,,,,,,,,,,,,
70.538,6.939918,,,,,70.538,14.14567,,,,,,,,,,,,,
70.54,7.052027,,,,,70.54,14.70686,,,,,,,,,,,,,
70.543,7.163074,,,,,70.543,15.25761,,,,,,,,,,,,,
70.546,7.249165,,,,,70.546,15.78306,,,,,,,,,,,,,
70.548,7.338177,,,,,70.548,16.27794,,,,,,,,,,,,,
70.551,7.423712,,,,,70.551,16.7435,,,,,,,,,,,,,
70.553,7.510404,,,,,70.553,17.18466,,,,,,,,,,,,,
70.556,7.5884,,,,,70.556,17.59763,,,,,,,,,,,,,
70.558,7.640949,,,,,70.558,17.98565,,,,,,,,,,,,,
70.561,7.674783,,,,,70.561,18.35031,,,,,,,,,,,,,
70.564,7.700397,,,,,70.564,18.69192,,,,,,,,,,,,,
70.566,7.730832,,,,,70.566,19.01359,,,,,,,,,,,,,
70.569,7.760292,,,,,70.569,19.31365,,,,,,,,,,,,,
70.571,7.774798,,,,,70.571,19.59521,,,,,,,,,,,,,
70.574,7.781244,,,,,70.574,19.85851,,,,,,,,,,,,,
70.576,7.77603,,,,,70.576,20.10425,,,,,,,,,,,,,
70.579,7.758062,,,,,70.579,20.33369,,,,,,,,,,,,,
70.582,7.741824,,,,,70.582,20.54647,,,,,,,,,,,,,
70.584,7.755766,,,,,70.584,20.74396,,,,,,,,,,,,,
70.587,7.761086,,,,,70.587,20.92995,,,,,,,,,,,,,
70.589,7.750561,,,,,70.589,21.10275,,,,,,,,,,,,,
70.592,7.714249,,,,,70.592,21.26454,,,,,,,,,,,,,
70.594,7.679683,,,,,70.594,21.41186,,,,,,,,,,,,,
70.597,7.636024,,,,,70.597,21.55326,,,,,,,,,,,,,
70.6,7.595177,,,,,70.6,21.68613,,,,,,,,,,,,,
70.602,7.565152,,,,,70.602,21.8093,,,,,,,,,,,,,
70.605,7.525131,,,,,70.605,21.92348,,,,,,,,,,,,,
70.607,7.468407,,,,,70.607,22.0315,,,,,,,,,,,,,
70.61,7.397016,,,,,70.61,22.132,,,,,,,,,,,,,
70.612,7.330749,,,,,70.612,22.22628,,,,,,,,,,,,,
70.615,7.272053,,,,,70.615,22.3148,,,,,,,,,,,,,
70.618,7.201018,,,,,70.618,22.39772,,,,,,,,,,,,,
70.62,7.139275,,,,,70.62,22.47616,,,,,,,,,,,,,
70.623,7.080502,,,,,70.623,22.55012,,,,,,,,,,,,,
70.625,7.043432,,,,,70.625,22.61955,,,,,,,,,,,,,
70.628,6.99248,,,,,70.628,22.68559,,,,,,,,,,,,,
70.63,6.93105,,,,,70.63,22.74753,,,,,,,,,,,,,
70.633,6.868429,,,,,70.633,22.80583,,,,,,,,,,,,,
70.636,6.803841,,,,,70.636,22.86069,,,,,,,,,,,,,
70.638,6.730644,,,,,70.638,22.91213,,,,,,,,,,,,,
70.641,6.647908,,,,,70.641,22.96046,,,,,,,,,,,,,
70.643,6.57333,,,,,70.643,23.00614,,,,,,,,,,,,,
70.646,6.522841,,,,,70.646,23.04929,,,,,,,,,,,,,
70.648,6.462983,,,,,70.648,23.08902,,,,,,,,,,,,,
