Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
0.364,4.138518,0.456,62.58926,0.456,26.94327,0.364,3.422365,0.912,0,0.912,0.08800017,,,,,0.906,6.75003,0.364,0.1284658,1.815,24.08182,
0.367,4.61647,0.459,68.158,0.459,29.26001,0.367,3.42232,0.918,0,0.918,0.08800017,,,,,0.913,6.752432,0.367,0.1289088,1.828,24.0815,
0.369,5.151466,0.462,74.23769,0.462,31.70571,0.37,3.422116,0.925,0,0.925,0.08800017,,,,,0.919,6.755492,0.369,0.1290371,1.841,24.0811,
0.372,5.723361,0.466,80.79377,0.466,34.33858,0.372,3.422211,0.931,0,0.931,0.08800017,,,,,0.926,6.758426,0.372,0.1292404,1.854,24.08144,
0.375,6.335257,0.469,87.70708,0.469,37.11152,0.375,3.422057,0.937,0,0.937,0.08800017,,,,,0.932,6.761717,0.375,0.1291241,1.867,24.07943,
0.377,6.996164,0.472,95.07292,0.472,40.1266,0.377,3.422065,0.944,0,0.944,0.08800017,,,,,0.939,6.764332,0.377,0.1291751,1.88,24.0766,
0.38,7.708263,0.475,103.0822,0.475,43.30477,0.38,3.421944,0.95,0,0.95,0.08800017,,,,,0.945,6.767764,0.38,0.1299665,1.892,24.07586,
0.382,8.504396,0.479,111.6025,0.479,46.65161,0.382,3.422092,0.957,0,0.957,0.08800017,,,,,0.951,6.771605,0.382,0.1302023,1.905,24.07721,
0.385,9.337174,0.482,120.5198,0.482,50.22092,0.385,3.422112,0.963,0,0.963,0.08800017,,,,,0.958,6.775458,0.385,0.130641,1.918,24.07746,
0.387,10.23919,0.485,129.922,0.485,54.01777,0.388,3.422184,0.97,0,0.97,0.08800017,,,,,0.964,6.779493,0.387,0.1302357,1.931,24.07672,
0.39,11.20714,0.488,140.3042,0.488,58.01055,0.39,3.422229,0.976,0,0.976,0.08800017,,,,,0.971,6.78346,0.39,0.1308206,1.944,24.07856,
0.393,12.24466,0.491,151.2704,0.491,62.37676,0.393,3.422436,0.982,0,0.982,0.08800017,,,,,0.977,6.787596,0.393,0.130678,1.957,24.0794,
0.395,13.34039,0.495,162.8006,0.495,67.01012,0.395,3.422457,0.989,0,0.989,0.08800017,,,,,0.984,6.791587,0.395,0.1304357,1.97,24.0754,
0.398,14.5541,0.498,175.3403,0.498,71.82178,0.398,3.422405,0.995,0,0.995,0.08800017,,,,,0.99,6.795722,0.398,0.1308383,1.982,24.07263,
0.4,15.81864,0.501,188.4508,0.501,76.8204,0.4,3.422387,1.002,0,1.002,0.08800017,,,,,0.996,6.799898,0.4,0.1309304,1.995,24.07218,
0.403,17.14521,0.504,202.102,0.504,82.2613,0.403,3.422383,1.008,0,1.008,0.08800017,,,,,1.003,6.804083,0.403,0.1317744,2.008,24.07295,
0.405,18.59487,0.507,216.7769,0.507,88.02409,0.406,3.422535,1.015,0,1.015,0.08800017,,,,,1.009,6.808372,0.405,0.1306633,2.021,24.07398,
0.408,20.15524,0.511,232.6451,0.511,94.10691,0.408,3.422735,1.021,0,1.021,0.08800017,,,,,1.016,6.812473,0.408,0.1314484,2.034,24.07512,
0.411,21.77079,0.514,249.4635,0.514,100.5338,0.411,3.422836,1.027,0,1.027,0.08800017,,,,,1.022,6.816531,0.411,0.1315094,2.047,24.0763,
0.413,23.47652,0.517,267.3753,0.517,107.3728,0.413,3.422842,1.034,0,1.034,0.08800017,,,,,1.029,6.820501,0.413,0.1319809,2.06,24.07811,
0.416,25.31658,0.52,286.4242,0.52,114.633,0.416,3.423004,1.04,0,1.04,0.08800017,,,,,1.035,6.824621,0.416,0.1324135,2.072,24.07937,
0.418,27.23642,0.524,306.5432,0.524,122.1919,0.418,3.423244,1.047,0,1.047,0.08800017,,,,,1.041,6.828787,0.418,0.1322637,2.085,24.07987,
0.421,29.29015,0.527,327.2233,0.527,130.3085,0.421,3.423639,1.053,0,1.053,0.08800017,,,,,1.048,6.832875,0.421,0.1325743,2.098,24.08062,
0.423,31.43492,0.53,349.5682,0.53,138.7188,0.424,3.42394,1.06,0,1.06,0.08800017,,,,,1.054,6.836805,0.423,0.1329997,2.111,24.08133,
0.426,33.7682,0.533,372.416,0.533,147.532,0.426,3.424105,1.066,0,1.066,0.08800017,,,,,1.061,6.840412,0.426,0.1332129,2.124,24.08207,
0.429,36.14694,0.536,395.5189,0.536,156.2598,0.429,3.424479,1.072,0,1.072,0.08800017,,,,,1.067,6.843892,0.429,0.1330202,2.137,24.08329,
0.431,38.79478,0.54,419.9159,0.54,165.5703,0.431,3.425036,1.079,0,1.079,0.08800017,,,,,1.074,6.847822,0.431,0.133271,2.15,24.08449,
0.434,41.56279,0.543,445.9793,0.543,175.6047,0.434,3.425606,1.085,0,1.085,0.08800017,,,,,1.08,6.851476,0.434,0.1334104,2.162,24.08557,
0.436,44.52797,0.546,472.5137,0.546,185.7084,0.436,3.426252,1.092,0,1.092,0.08800017,,,,,1.086,6.855089,0.436,0.1333235,2.175,24.08678,
0.439,47.66351,0.549,500.3966,0.549,196.4798,0.439,3.427002,1.098,0,1.098,0.08800017,,,,,1.093,6.858372,0.439,0.133291,2.188,24.08791,
0.441,50.98232,0.552,529.2034,0.552,207.3826,0.442,3.4279,1.105,0,1.105,0.08800017,,,,,1.099,6.861955,0.441,0.1337705,2.201,24.08908,
0.444,54.48247,0.556,558.5936,0.556,218.437,0.444,3.428897,1.111,0,1.111,0.08800017,,,,,1.106,6.865201,0.444,0.1332324,2.214,24.08994,
0.447,58.23721,0.559,588.1957,0.559,229.8569,0.447,3.430096,1.117,0,1.117,0.08800017,,,,,1.112,6.868228,0.447,0.1338176,2.227,24.09137,
0.449,62.212,0.562,619.0484,0.562,241.6875,0.449,3.431358,1.124,0,1.124,0.08800017,,,,,1.119,6.87149,0.449,0.1342333,2.24,24.09283,
0.452,66.51687,0.565,651.0825,0.565,253.9421,0.452,3.432716,1.13,0,1.13,0.08800017,,,,,1.125,6.874333,0.452,0.1341379,2.252,24.09326,
0.454,71.07962,0.569,683.8929,0.569,266.5751,0.454,3.434265,1.137,0,1.137,0.08800017,,,,,1.131,6.877251,0.454,0.1337944,2.265,24.09367,
0.457,75.9054,0.572,716.6389,0.572,279.0414,0.457,3.436212,1.143,0,1.143,0.08800017,,,,,1.138,6.880029,0.457,0.1340591,2.278,24.09404,
0.459,80.98922,0.575,751.3611,0.575,291.8323,0.46,3.438244,1.15,0,1.15,0.08800017,,,,,1.144,6.88255,0.459,0.1337881,2.291,24.09414,
0.462,86.33303,0.578,785.9353,0.578,304.5023,0.462,3.440442,1.156,0,1.156,0.08800017,,,,,1.151,6.885341,0.462,0.1341315,2.304,24.09306,
0.465,92.00746,0.581,820.9758,0.581,318.5882,0.465,3.442721,1.162,0,1.162,0.08800017,,,,,1.157,6.887684,0.465,0.1344095,2.317,24.09178,
0.467,97.87251,0.585,857.0637,0.585,331.8514,0.467,3.445419,1.169,0,1.169,0.08800017,,,,,1.163,6.890281,0.467,0.1344374,2.33,24.09091,
0.47,104.0964,0.588,893.6545,0.588,346.2238,0.47,3.448419,1.175,0,1.175,0.08800017,,,,,1.17,6.892585,0.47,0.13453,2.342,24.09068,
0.472,110.6362,0.591,928.8099,0.591,359.9026,0.472,3.451725,1.182,0,1.182,0.08800017,,,,,1.176,6.89503,0.472,0.1348941,2.355,24.08997,
0.475,117.5928,0.594,963.995,0.594,373.2467,0.475,3.455183,1.188,0,1.188,0.08800017,,,,,1.183,6.896943,0.475,0.1347236,2.368,24.08915,
0.477,124.7707,0.597,999.988,0.597,387.062,0.478,3.459061,1.194,0,1.194,0.08800017,,,,,1.189,6.899426,0.477,0.1351141,2.381,24.08848,
0.48,132.4644,0.601,1035.763,0.601,400.4323,0.48,3.463502,1.201,0,1.201,0.08800017,,,,,1.196,6.901366,0.48,0.1349737,2.394,24.08806,
0.483,140.267,0.604,1071.728,0.604,414.2573,0.483,3.468179,1.207,0,1.207,0.08800017,,,,,1.202,6.903282,0.483,0.1351301,2.407,24.08734,
0.485,148.7185,0.607,1107.452,0.607,428.6896,0.485,3.47337,1.214,0,1.214,0.08800017,,,,,1.208,6.905224,0.485,0.1347769,2.419,24.08683,
0.488,157.5151,0.61,1143.916,0.61,442.2842,0.488,3.478857,1.22,0,1.22,0.08800017,,,,,1.215,6.906883,0.488,0.135331,2.432,24.08682,
0.49,166.9104,0.614,1179.311,0.614,456.3352,0.49,3.485028,1.227,0,1.227,0.08800017,,,,,1.221,6.908767,0.49,0.1356348,2.445,24.08681,
0.493,176.5722,0.617,1214.576,0.617,470.213,0.493,3.49163,1.233,0,1.233,0.08800017,,,,,1.228,6.910373,0.493,0.1353154,2.458,24.08747,
0.495,186.8149,0.62,1250.073,0.62,484.7826,0.496,3.499178,1.239,0,1.239,0.08800017,,,,,1.234,6.911777,0.495,0.1352054,2.471,24.08778,
0.498,197.4252,0.623,1284.584,0.623,498.2426,0.498,3.506781,1.246,0,1.246,0.08800017,,,,,1.241,6.913453,0.498,0.1353667,2.484,24.08723,
0.501,208.6538,0.626,1318.215,0.626,512.1883,0.501,3.515254,1.252,0,1.252,0.08800017,,,,,1.247,6.914872,0.501,0.1356825,2.497,24.08636,
0.503,220.2294,0.63,1351.204,0.63,524.8922,0.503,3.524515,1.259,0,1.259,0.08800017,,,,,1.253,6.916168,0.503,0.1356061,2.509,24.08503,
0.506,232.5212,0.633,1383.973,0.633,538.4666,0.506,3.534436,1.265,0,1.265,0.08800017,,,,,1.26,6.917565,0.506,0.1359436,2.522,24.08392,
0.508,245.455,0.636,1415.784,0.636,550.9283,0.508,3.545308,1.272,0,1.272,0.08800017,,,,,1.266,6.918656,0.508,0.1361624,2.535,24.08283,
0.511,259.3285,0.639,1446.922,0.639,563.5075,0.511,3.557334,1.278,0,1.278,0.08800017,,,,,1.273,6.919849,0.511,0.1360625,2.548,24.08191,
0.513,273.8294,0.642,1477.455,0.642,576.1198,0.514,3.570305,1.284,0,1.284,0.08800017,,,,,1.279,6.920884,0.513,0.1359455,2.561,24.08161,
0.516,289.153,0.646,1507.276,0.646,588.0206,0.516,3.58428,1.291,0,1.291,0.08800017,,,,,1.286,6.92205,0.516,0.136027,2.574,24.08234,
0.519,304.9787,0.649,1535.783,0.649,599.7247,0.519,3.599475,1.297,0,1.297,0.08800017,,,,,1.292,6.923289,0.519,0.1354643,2.587,24.08285,
0.521,321.7021,0.652,1563.799,0.652,610.8795,0.521,3.616012,1.304,0,1.304,0.08800017,,,,,1.298,6.924218,0.521,0.1360615,2.599,24.08367,
0.524,339.0706,0.655,1591.346,0.655,621.5864,0.524,3.634099,1.31,0,1.31,0.08800017,,,,,1.305,6.925123,0.524,0.1359881,2.612,24.08419,
0.526,357.1266,0.658,1617.699,0.658,633.4096,0.526,3.653271,1.317,0,1.317,0.08800017,,,,,1.311,6.925956,0.526,0.1355239,2.625,24.08426,
0.529,376.0862,0.662,1643.155,0.662,644.5318,0.529,3.674012,1.323,0,1.323,0.08800017,,,,,1.318,6.926811,0.529,0.1359233,2.638,24.08349,
0.531,395.1873,0.665,1668.179,0.665,654.6646,0.532,3.696058,1.329,0,1.329,0.08800017,,,,,1.324,6.927889,0.531,0.1358691,2.651,24.08182,
0.534,415.2347,0.668,1692.368,0.668,664.8108,0.534,3.719808,1.336,0,1.336,0.08800017,,,,,1.331,6.928598,0.534,0.1365171,2.664,24.08004,
0.537,435.4191,0.671,1715.116,0.671,673.9261,0.537,3.744536,1.342,0,1.342,0.08800017,,,,,1.337,6.929274,0.537,0.1359942,2.677,24.07799,
0.539,456.7307,0.675,1737.184,0.675,682.3124,0.539,3.771659,1.349,0,1.349,0.08800017,,,,,1.343,6.929916,0.539,0.1364267,2.689,24.076,
0.542,478.9498,0.678,1759.149,0.678,691.8408,0.542,3.801225,1.355,0,1.355,0.08800017,,,,,1.35,6.930558,0.542,0.1364329,2.702,24.07347,
0.544,502.0454,0.681,1779.355,0.681,701.1375,0.544,3.832989,1.362,0,1.362,0.08800017,,,,,1.356,6.931161,0.544,0.1355835,2.715,24.07031,
0.547,525.9097,0.684,1799.298,0.684,709.5909,0.547,3.867117,1.368,0,1.368,0.08800017,,,,,1.363,6.931773,0.547,0.1361637,2.728,24.06669,
0.549,550.3502,0.687,1818.027,0.687,716.6429,0.549,3.903304,1.374,0,1.374,0.08800017,,,,,1.369,6.932442,0.549,0.1366175,2.741,24.06402,
0.552,575.2699,0.691,1836.293,0.691,724.7651,0.552,3.941888,1.381,0,1.381,0.08800017,,,,,1.376,6.933031,0.552,0.1361539,2.754,24.06249,
0.555,600.6418,0.694,1853.249,0.694,732.8353,0.555,3.983071,1.387,0,1.387,0.08800017,,,,,1.382,6.933599,0.555,0.1363705,2.767,24.0608,
0.557,626.6045,0.697,1870.343,0.697,740.0942,0.557,4.026978,1.394,0,1.394,0.08800017,,,,,1.388,6.934007,0.557,0.1365602,2.779,24.05968,
0.56,652.9054,0.7,1886.084,0.7,747.0102,0.56,4.07394,1.4,0,1.4,0.08800017,,,,,1.395,6.934391,0.56,0.1370978,2.792,24.06029,
0.562,680.3171,0.703,1901.262,0.703,753.5446,0.562,4.123853,1.407,0,1.407,0.08800017,,,,,1.401,6.934711,0.562,0.1370037,2.805,24.06103,
0.565,708.3219,0.707,1915.713,0.707,760.0346,0.565,4.177225,1.413,0,1.413,0.08800017,,,,,1.408,6.935113,0.565,0.137157,2.818,24.06198,
0.567,737.2939,0.71,1930.165,0.71,765.9756,0.567,4.233631,1.419,0,1.419,0.08800017,,,,,1.414,6.935456,0.567,0.1370581,2.831,24.06327,
0.57,766.289,0.713,1943.738,0.713,772.299,0.57,4.293445,1.426,0,1.426,0.08800017,,,,,1.421,6.935685,0.57,0.1370389,2.844,24.0638,
0.573,796.3223,0.716,1956.355,0.716,776.9153,0.573,4.356398,1.432,0,1.432,0.08800017,,,,,1.427,6.935997,0.573,0.1375517,2.857,24.06367,
0.575,826.146,0.72,1968.658,0.72,782.0336,0.575,4.423801,1.439,0,1.439,0.08800017,,,,,1.433,6.936247,0.575,0.137974,2.869,24.06323,
0.578,857.2205,0.723,1980.548,0.723,788.0508,0.578,4.494322,1.445,0,1.445,0.08800017,,,,,1.44,6.936543,0.578,0.1381183,2.882,24.06268,
0.58,888.3807,0.726,1991.641,0.726,793.8936,0.58,4.569293,1.452,0,1.452,0.08800017,,,,,1.446,6.936781,0.58,0.1383018,2.895,24.06319,
0.583,920.0862,0.729,2002.451,0.729,798.6752,0.583,4.648141,1.458,0,1.458,0.08800017,,,,,1.453,6.937075,0.583,0.1384695,2.908,24.0637,
0.585,951.9257,0.732,2013.236,0.732,803.722,0.585,4.730852,1.464,0,1.464,0.08800017,,,,,1.459,6.937306,0.585,0.1377369,2.921,24.06291,
0.588,984.6992,0.736,2023.017,0.736,807.2273,0.588,4.817509,1.471,0,1.471,0.08800017,,,,,1.466,6.937552,0.588,0.138135,2.934,24.06086,
0.591,1015.704,0.739,2032.423,0.739,812.2662,0.591,4.903363,1.477,0,1.477,0.08800017,,,,,1.472,6.937664,0.591,0.138705,2.947,24.05987,
0.593,1047.417,0.742,2042.11,0.742,816.8422,0.593,4.995425,1.484,0,1.484,0.08800017,,,,,1.478,6.937876,0.593,0.1383093,2.959,24.05943,
0.596,1079.17,0.745,2051.166,0.745,821.3244,0.596,5.091741,1.49,0,1.49,0.08800017,,,,,1.485,6.938033,0.596,0.1385951,2.972,24.05897,
0.598,1111.331,0.748,2059.359,0.748,825.4882,0.598,5.191844,1.497,0,1.497,0.08800017,,,,,1.491,6.938085,0.598,0.1389107,2.985,24.05673,
0.601,1143.543,0.752,2067.229,0.752,828.9714,0.601,5.295723,1.503,0,1.503,0.08800017,,,,,1.498,6.938186,0.601,0.1390868,2.998,24.05922,
0.603,1176.137,0.755,2074.795,0.755,832.5739,0.603,5.402781,1.509,0,1.509,0.08800017,,,,,1.504,6.93817,0.603,0.1390893,3.011,24.05904,
0.606,1208.369,0.758,2082.774,0.758,835.582,0.606,5.514243,1.516,0,1.516,0.08800017,,,,,1.511,6.938378,0.606,0.1391788,3.024,24.05879,
0.609,1240.993,0.761,2089.708,0.761,839.2437,0.609,5.628806,1.522,0,1.522,0.08800017,,,,,1.517,6.938328,0.609,0.1393033,3.037,24.05907,
0.611,1273.208,0.765,2096.662,0.765,842.1128,0.611,5.747032,1.529,0,1.529,0.08800017,,,,,1.523,6.938374,0.611,0.1396559,3.049,24.06033,
0.614,1304.789,0.768,2103.222,0.768,845.3782,0.614,5.867986,1.535,0,1.535,0.08800017,,,,,1.53,6.938449,0.614,0.1398178,3.062,24.06106,
0.616,1336.673,0.771,2109.925,0.771,848.5664,0.616,5.992834,1.542,0,1.542,0.08800017,,,,,1.536,6.938447,0.616,0.1397028,3.075,24.06149,
0.619,1368.459,0.774,2115.989,0.774,851.2223,0.619,6.120446,1.548,0,1.548,0.08800017,,,,,1.543,6.93829,0.619,0.1400475,3.088,24.06144,
0.621,1400.166,0.777,2122.035,0.777,854.0305,0.621,6.25095,1.554,0,1.554,0.08800017,,,,,1.549,6.9384,0.621,0.1399557,3.101,24.06161,
0.624,1431.161,0.781,2128.073,0.781,856.8602,0.624,6.38419,1.561,0,1.561,0.08800017,,,,,1.556,6.938344,0.624,0.1403477,3.114,24.06142,
0.627,1461.887,0.784,2133.385,0.784,858.5695,0.627,6.519152,1.567,0,1.567,0.08800017,,,,,1.562,6.938382,0.627,0.140349,3.127,24.06128,
0.629,1491.328,0.787,2138.692,0.787,861.68,0.629,6.655282,1.574,0,1.574,0.08800017,,,,,1.568,6.938265,0.629,0.1402829,3.139,24.06139,
0.632,1520.012,0.79,2143.305,0.79,864.7411,0.632,6.793503,1.58,0,1.58,0.08800017,,,,,1.575,6.938277,0.632,0.1409383,3.152,24.06122,
0.634,1548.335,0.793,2148.457,0.793,867.5875,0.634,6.933858,1.587,0,1.587,0.08800017,,,,,1.581,6.938127,0.634,0.1410134,3.165,24.0609,
0.637,1576.516,0.797,2153.405,0.797,869.671,0.637,7.075521,1.593,0,1.593,0.08800017,,,,,1.588,6.938054,0.637,0.1411356,3.178,24.0598,
0.639,1603.829,0.8,2158.14,0.8,872.116,0.639,7.218933,1.599,0,1.599,0.08800017,,,,,1.594,6.938076,0.639,0.1415971,3.191,24.05874,
0.642,1631.304,0.803,2162.427,0.803,874.2202,0.642,7.364004,1.606,0,1.606,0.08800017,,,,,1.601,6.937912,0.642,0.1412867,3.204,24.05783,
0.645,1657.516,0.806,2166.392,0.806,876.1005,0.645,7.506149,1.612,0,1.612,0.08800017,,,,,1.607,6.937894,0.645,0.1416207,3.217,24.05708,
0.647,1683.453,0.81,2170.274,0.81,878.0256,0.647,7.65227,1.619,0,1.619,0.08800017,,,,,1.613,6.937911,0.647,0.1416595,3.229,24.05642,
0.65,1708.796,0.813,2174.531,0.813,879.8581,0.65,7.799159,1.625,0,1.625,0.08800017,,,,,1.62,6.93771,0.65,0.1416488,3.242,24.05557,
0.652,1733.624,0.816,2178.248,0.816,881.1768,0.652,7.946887,1.632,0,1.632,0.08800017,,,,,1.626,6.937485,0.652,0.1417371,3.255,24.05503,
0.655,1757.315,0.819,2181.46,0.819,883.7388,0.655,8.094249,1.638,0,1.638,0.08800017,,,,,1.633,6.937382,0.655,0.1415842,3.268,24.05492,
0.657,1780.73,0.822,2184.758,0.822,885.3553,0.657,8.24121,1.644,0,1.644,0.08800017,,,,,1.639,6.937272,0.657,0.1418516,3.281,24.05475,
0.66,1802.994,0.826,2188.583,0.826,886.9832,0.66,8.387795,1.651,0,1.651,0.08800017,,,,,1.646,6.937065,0.66,0.1426918,3.294,24.05426,
0.663,1824.979,0.829,2191.746,0.829,888.4816,0.663,8.5334,1.657,0,1.657,0.08800017,,,,,1.652,6.936892,0.663,0.142104,3.307,24.0544,
0.665,1846.146,0.832,2194.707,0.832,889.452,0.665,8.677885,1.664,0,1.664,0.08800017,,,,,1.658,6.936672,0.665,0.1419828,3.319,24.05431,
0.668,1866.899,0.835,2197.916,0.835,890.8861,0.668,8.820473,1.67,0,1.67,0.08800017,,,,,1.665,6.936396,0.668,0.1424403,3.332,24.05378,
0.67,1886.195,0.838,2201.074,0.838,892.0041,0.67,8.961961,1.676,0,1.676,0.08800017,,,,,1.671,6.936247,0.67,0.1421892,3.345,24.05267,
0.673,1905.12,0.842,2203.363,0.842,893.9422,0.673,9.101786,1.683,0,1.683,0.08800017,,,,,1.678,6.936069,0.673,0.142211,3.358,24.05203,
0.675,1923.199,0.845,2206.159,0.845,894.8928,0.675,9.239142,1.689,0,1.689,0.08800017,,,,,1.684,6.935865,0.675,0.1423287,3.371,24.05153,
0.678,1941.219,0.848,2208.501,0.848,895.6147,0.678,9.375337,1.696,0,1.696,0.08800017,,,,,1.691,6.935666,0.678,0.1423749,3.384,24.05066,
0.681,1958.266,0.851,2211.154,0.851,896.9739,0.681,9.509249,1.702,0,1.702,0.08800017,,,,,1.697,6.93544,0.681,0.1423187,3.396,24.04967,
0.683,1974.267,0.855,2214.115,0.855,898.2877,0.683,9.641124,1.709,0,1.709,0.08800017,,,,,1.703,6.935239,0.683,0.1426113,3.409,24.04914,
0.686,1990.544,0.858,2216.51,0.858,899.7524,0.686,9.770535,1.715,0,1.715,0.08800017,,,,,1.71,6.935102,0.686,0.1425871,3.422,24.04854,
0.688,2005.623,0.861,2218.728,0.861,900.855,0.688,9.897234,1.721,0,1.721,0.08800017,,,,,1.716,6.934904,0.688,0.1424957,3.435,24.04817,
0.691,2020.107,0.864,2221.001,0.864,902.1425,0.691,10.02119,1.728,0,1.728,0.08800017,,,,,1.723,6.934636,0.691,0.1425153,3.448,24.04767,
0.693,2033.411,0.867,2222.729,0.867,903.2884,0.693,10.14266,1.734,0,1.734,0.08800017,,,,,1.729,6.934365,0.693,0.1429461,3.461,24.04675,
0.696,2046.242,0.871,2224.804,0.871,904.2748,0.696,10.25978,1.741,0,1.741,0.08800017,,,,,1.735,6.934105,0.696,0.142764,3.474,24.0465,
0.699,2058.712,0.874,2226.748,0.874,904.8804,0.699,10.37349,1.747,0,1.747,0.08800017,,,,,1.742,6.933925,0.699,0.1431817,3.486,24.04581,
0.701,2071.422,0.877,2228.803,0.877,906.1132,0.701,10.4864,1.754,0,1.754,0.08800017,,,,,1.748,6.933641,0.701,0.1429223,3.499,24.04521,
0.704,2083.314,0.88,2230.75,0.88,907.2805,0.704,10.59634,1.76,0,1.76,0.08800017,,,,,1.755,6.933406,0.704,0.1427521,3.512,24.04428,
0.706,2094.385,0.883,2232.626,0.883,908.9032,0.706,10.7038,1.766,0,1.766,0.08800017,,,,,1.761,6.933074,0.706,0.1432094,3.525,24.04425,
0.709,2105.389,0.887,2234.227,0.887,909.0964,0.709,10.80828,1.773,0,1.773,0.08800017,,,,,1.768,6.932773,0.709,0.1435873,3.538,24.04296,
0.711,2116.122,0.89,2235.871,0.89,909.3793,0.711,10.91026,1.779,0,1.779,0.08800017,,,,,1.774,6.932448,0.711,0.1427334,3.551,24.04234,
0.714,2126.368,0.893,2237.95,0.893,910.7609,0.714,11.00919,1.786,0,1.786,0.08800017,,,,,1.78,6.932064,0.714,0.1432511,3.564,24.04157,
0.717,2135.773,0.896,2239.121,0.896,910.8994,0.717,11.10467,1.792,0,1.792,0.08800017,,,,,1.787,6.931653,0.717,0.1429968,3.576,24.04127,
0.719,2144.181,0.899,2240.891,0.899,912.7562,0.719,11.19708,1.799,0,1.799,0.08800017,,,,,1.793,6.931337,0.719,0.1430616,3.589,24.04128,
0.722,2152.94,0.903,2242.425,0.903,913.0112,0.722,11.28675,1.805,0,1.805,0.08800017,,,,,1.8,6.931021,0.722,0.1433413,3.602,24.04117,
0.724,2161.803,0.906,2243.608,0.906,914.5186,0.724,11.37372,1.811,0,1.811,0.08800017,,,,,1.806,6.930727,0.724,0.1436227,3.615,24.04119,
0.727,2169.797,0.909,2244.67,0.909,914.1354,0.727,11.45825,1.818,0,1.818,0.08800017,,,,,1.813,6.930418,0.727,0.1438816,3.628,24.0411,
0.729,2177.416,0.912,2246.333,0.912,914.6057,0.729,11.54024,1.824,0,1.824,0.08800017,,,,,1.819,6.930046,0.729,0.1438795,3.641,24.04047,
0.732,2185.415,0.916,2247.554,0.916,914.9238,0.732,11.61998,1.831,0,1.831,0.08800017,,,,,1.825,6.92979,0.732,0.1440714,3.654,24.03972,
0.735,2192.744,0.919,2248.708,0.919,916.569,0.735,11.6975,1.837,0,1.837,0.08800017,,,,,1.832,6.929402,0.735,0.1439245,3.666,24.03868,
0.737,2199.376,0.922,2250.213,0.922,914.1686,0.737,11.77303,1.844,0,1.844,0.08800017,,,,,1.838,6.929029,0.737,0.1441574,3.679,24.03824,
0.74,2206.224,0.925,2250.856,0.925,917.1863,0.74,11.84622,1.85,0,1.85,0.08800017,,,,,1.845,6.928816,0.74,0.1441381,3.692,24.03835,
0.742,2212.635,0.928,2252.2,0.928,918.1176,0.742,11.9173,1.856,0,1.856,0.08800017,,,,,1.851,6.928298,0.742,0.1448188,3.705,24.03739,
0.745,2219.045,0.932,2253.626,0.932,918.7759,0.745,11.98573,1.863,0,1.863,0.08800017,,,,,1.858,6.927977,0.745,0.1443446,3.718,24.03594,
0.747,2224.89,0.935,2254.326,0.935,919.4824,0.747,12.05237,1.869,0,1.869,0.08800017,,,,,1.864,6.927425,0.747,0.1445291,3.731,24.03446,
0.75,2230.448,0.938,2255.606,0.938,919.4563,0.75,12.11556,1.876,0,1.876,0.08800017,,,,,1.87,6.926866,0.75,0.1449894,3.744,24.03317,
0.753,2236.043,0.941,2256.381,0.941,919.9152,0.753,12.17725,1.882,0,1.882,0.08800017,,,,,1.877,6.926519,0.753,0.1456815,3.756,24.03229,
0.755,2241.071,0.944,2257.172,0.944,920.212,0.755,12.23781,1.889,0,1.889,0.08800017,,,,,1.883,6.926298,0.755,0.14499,3.769,24.03195,
0.758,2246.189,0.948,2258.52,0.948,921.2417,0.758,12.2967,1.895,0,1.895,0.08800017,,,,,1.89,6.925739,0.758,0.1453009,3.782,24.03164,
0.76,2251.742,0.951,2259.448,0.951,922.1229,0.76,12.35347,1.901,0,1.901,0.08800017,,,,,1.896,6.925487,0.76,0.1452973,3.795,24.03156,
0.763,2255.74,0.954,2260.946,0.954,922.7203,0.763,12.40861,1.908,0,1.908,0.08800017,,,,,1.903,6.925075,0.763,0.1455287,3.808,24.03116,
0.765,2260.526,0.957,2261.125,0.957,922.9697,0.765,12.46189,1.914,0,1.914,0.08800017,,,,,1.909,6.924714,0.765,0.145466,3.821,24.03048,
0.768,2265.584,0.961,2261.54,0.961,923.2121,0.768,12.51384,1.921,0,1.921,0.08800017,,,,,1.915,6.924429,0.768,0.1455298,3.834,24.03031,
0.771,2269.892,0.964,2262.504,0.964,923.8797,0.771,12.56412,1.927,0,1.927,0.08800017,,,,,1.922,6.924008,0.771,0.145392,3.846,24.03088,
0.773,2273.627,0.967,2263.499,0.967,924.0825,0.773,12.61268,1.934,0,1.934,0.08800017,,,,,1.928,6.923684,0.773,0.1459895,3.859,24.03059,
0.776,2277.943,0.97,2264.379,0.97,924.7756,0.776,12.65953,1.94,0,1.94,0.08800017,,,,,1.935,6.923294,0.776,0.1455274,3.872,24.03027,
0.778,2281.199,0.973,2264.772,0.973,926.0737,0.778,12.70493,1.946,0,1.946,0.08800017,,,,,1.941,6.922913,0.778,0.1455561,3.885,24.0299,
