Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
16.479,1533.04,,,,,32.957,103.361,,,,,,,,,,,,,,,16.479,0.2609097,
16.484,1515.323,,,,,32.969,103.3646,,,,,,,,,,,,,,,16.484,0.2606407,
16.49,1496.881,,,,,32.981,103.3682,,,,,,,,,,,,,,,16.49,0.2609915,
16.496,1480.293,,,,,32.993,103.3718,,,,,,,,,,,,,,,16.496,0.2613774,
16.502,1466.403,,,,,33.004,103.3751,,,,,,,,,,,,,,,16.502,0.261511,
16.508,1451.862,,,,,33.016,103.378,,,,,,,,,,,,,,,16.508,0.2619315,
16.514,1434.735,,,,,33.028,103.3809,,,,,,,,,,,,,,,16.514,0.2615088,
16.52,1417.003,,,,,33.04,103.3836,,,,,,,,,,,,,,,16.52,0.2611353,
16.526,1402.423,,,,,33.051,103.3862,,,,,,,,,,,,,,,16.526,0.2607789,
16.531,1389.523,,,,,33.063,103.3906,,,,,,,,,,,,,,,16.531,0.2606288,
16.537,1375.242,,,,,33.075,103.4232,,,,,,,,,,,,,,,16.537,0.260475,
16.543,1358.227,,,,,33.086,103.4382,,,,,,,,,,,,,,,16.543,0.260772,
16.549,1341.282,,,,,33.098,103.4518,,,,,,,,,,,,,,,16.549,0.2607197,
16.555,1327.506,,,,,33.11,103.473,,,,,,,,,,,,,,,16.555,0.2616217,
16.561,1314.87,,,,,33.122,103.4955,,,,,,,,,,,,,,,16.561,0.2613339,
16.567,1300.075,,,,,33.133,103.5085,,,,,,,,,,,,,,,16.567,0.2612047,
16.572,1283.886,,,,,33.145,103.4963,,,,,,,,,,,,,,,16.572,0.2610931,
16.578,1268.314,,,,,33.157,103.4795,,,,,,,,,,,,,,,16.578,0.2605953,
16.584,1255.797,,,,,33.169,103.4643,,,,,,,,,,,,,,,16.584,0.2603434,
16.59,1243.846,,,,,33.18,103.4548,,,,,,,,,,,,,,,16.59,0.2601154,
16.596,1229.623,,,,,33.192,103.4461,,,,,,,,,,,,,,,16.596,0.260568,
16.602,1214.151,,,,,33.204,103.4383,,,,,,,,,,,,,,,16.602,0.2613012,
16.608,1199.458,,,,,33.216,103.4322,,,,,,,,,,,,,,,16.608,0.261116,
16.614,1187.516,,,,,33.227,103.4283,,,,,,,,,,,,,,,16.614,0.2616042,
16.619,1175.831,,,,,33.239,103.4259,,,,,,,,,,,,,,,16.619,0.2607073,
16.625,1161.68,,,,,33.251,103.4249,,,,,,,,,,,,,,,16.625,0.2602106,
16.631,1146.806,,,,,33.263,103.4254,,,,,,,,,,,,,,,16.631,0.2603303,
16.637,1133.151,,,,,33.274,103.4261,,,,,,,,,,,,,,,16.637,0.2604105,
16.643,1122.378,,,,,33.286,103.4269,,,,,,,,,,,,,,,16.643,0.2604561,
16.649,1111.601,,,,,33.298,103.4281,,,,,,,,,,,,,,,16.649,0.2604212,
16.655,1097.503,,,,,33.309,103.4294,,,,,,,,,,,,,,,16.655,0.2609588,
16.66,1083.355,,,,,33.321,103.4309,,,,,,,,,,,,,,,16.66,0.2608013,
16.666,1071.397,,,,,33.333,103.4324,,,,,,,,,,,,,,,16.666,0.2613521,
16.672,1060.976,,,,,33.345,103.4331,,,,,,,,,,,,,,,16.672,0.2608061,
16.678,1049.892,,,,,33.356,103.4331,,,,,,,,,,,,,,,16.678,0.2609127,
16.684,1036.297,,,,,33.368,103.4321,,,,,,,,,,,,,,,16.684,0.2603982,
16.69,1022.72,,,,,33.38,103.4308,,,,,,,,,,,,,,,16.69,0.2600849,
16.696,1011.361,,,,,33.392,103.4291,,,,,,,,,,,,,,,16.696,0.2596704,
16.702,1001.334,,,,,33.403,103.427,,,,,,,,,,,,,,,16.702,0.2600669,
16.707,990.162,,,,,33.415,103.4241,,,,,,,,,,,,,,,16.707,0.2608868,
16.713,977.3253,,,,,33.427,103.4206,,,,,,,,,,,,,,,16.713,0.260228,
16.719,964.6694,,,,,33.439,103.4171,,,,,,,,,,,,,,,16.719,0.2605228,
16.725,954.4069,,,,,33.45,103.4136,,,,,,,,,,,,,,,16.725,0.2603797,
16.731,945.0096,,,,,33.462,103.4098,,,,,,,,,,,,,,,16.731,0.2601193,
16.737,933.9789,,,,,33.474,103.4063,,,,,,,,,,,,,,,16.737,0.2601006,
16.743,921.6521,,,,,33.486,103.403,,,,,,,,,,,,,,,16.743,0.2604181,
16.749,909.3102,,,,,33.497,103.4,,,,,,,,,,,,,,,16.749,0.2605584,
16.754,900.1564,,,,,33.509,103.3971,,,,,,,,,,,,,,,16.754,0.2602994,
16.76,891.1938,,,,,33.521,103.3945,,,,,,,,,,,,,,,16.76,0.2600943,
16.766,880.6822,,,,,33.532,103.3922,,,,,,,,,,,,,,,16.766,0.2605675,
16.772,868.9706,,,,,33.544,103.3902,,,,,,,,,,,,,,,16.772,0.2606232,
16.778,857.8192,,,,,33.556,103.3889,,,,,,,,,,,,,,,16.778,0.2607346,
16.784,849.2664,,,,,33.568,103.3884,,,,,,,,,,,,,,,16.784,0.2602717,
16.79,840.7448,,,,,33.579,103.3884,,,,,,,,,,,,,,,16.79,0.2596584,
16.795,830.8477,,,,,33.591,103.3887,,,,,,,,,,,,,,,16.795,0.2597465,
16.801,819.7819,,,,,33.603,103.3894,,,,,,,,,,,,,,,16.801,0.2598914,
16.807,809.7664,,,,,33.615,103.3909,,,,,,,,,,,,,,,16.807,0.2598325,
16.813,801.5329,,,,,33.626,103.3932,,,,,,,,,,,,,,,16.813,0.2605406,
16.819,793.2763,,,,,33.638,103.3962,,,,,,,,,,,,,,,16.819,0.2604509,
16.825,783.4465,,,,,33.65,103.4001,,,,,,,,,,,,,,,16.825,0.2599492,
16.831,772.9602,,,,,33.662,103.4042,,,,,,,,,,,,,,,16.831,0.2600577,
16.837,763.9565,,,,,33.673,103.4086,,,,,,,,,,,,,,,16.837,0.2602832,
16.842,756.2557,,,,,33.685,103.4134,,,,,,,,,,,,,,,16.842,0.2598931,
16.848,748.5937,,,,,33.697,103.4185,,,,,,,,,,,,,,,16.848,0.2594528,
16.854,738.9437,,,,,33.708,103.4236,,,,,,,,,,,,,,,16.854,0.2595252,
16.86,729.0941,,,,,33.72,103.4288,,,,,,,,,,,,,,,16.86,0.2598515,
16.866,720.6425,,,,,33.732,103.4346,,,,,,,,,,,,,,,16.866,0.2604487,
16.872,713.5035,,,,,33.744,103.4401,,,,,,,,,,,,,,,16.872,0.2607224,
16.878,706.0692,,,,,33.755,103.4456,,,,,,,,,,,,,,,16.878,0.2605288,
16.883,696.819,,,,,33.767,103.4515,,,,,,,,,,,,,,,16.883,0.260692,
16.889,687.7396,,,,,33.779,103.4563,,,,,,,,,,,,,,,16.889,0.2604114,
16.895,679.8672,,,,,33.791,103.461,,,,,,,,,,,,,,,16.895,0.2602679,
16.901,673.2137,,,,,33.802,103.4658,,,,,,,,,,,,,,,16.901,0.2596772,
16.907,665.7572,,,,,33.814,103.471,,,,,,,,,,,,,,,16.907,0.2598154,
16.913,657.2343,,,,,33.826,103.4763,,,,,,,,,,,,,,,16.913,0.2588866,
16.919,648.7763,,,,,33.838,103.4815,,,,,,,,,,,,,,,16.919,0.2595098,
16.925,641.8497,,,,,33.849,103.4864,,,,,,,,,,,,,,,16.925,0.2602671,
16.93,635.611,,,,,33.861,103.4903,,,,,,,,,,,,,,,16.93,0.2601736,
16.936,628.2125,,,,,33.873,103.4939,,,,,,,,,,,,,,,16.936,0.2600232,
16.942,620.2277,,,,,33.885,103.4973,,,,,,,,,,,,,,,16.942,0.2600041,
16.948,612.1521,,,,,33.896,103.5005,,,,,,,,,,,,,,,16.948,0.2601824,
16.954,605.9818,,,,,33.908,103.5033,,,,,,,,,,,,,,,16.954,0.2594313,
16.96,599.9316,,,,,33.92,103.5056,,,,,,,,,,,,,,,16.96,0.2596638,
16.966,592.5682,,,,,33.931,103.5082,,,,,,,,,,,,,,,16.966,0.260017,
16.971,584.986,,,,,33.943,103.5106,,,,,,,,,,,,,,,16.971,0.2600695,
16.977,577.6149,,,,,33.955,103.5128,,,,,,,,,,,,,,,16.977,0.2600481,
16.983,572.1306,,,,,33.967,103.5146,,,,,,,,,,,,,,,16.983,0.2604427,
16.989,566.3099,,,,,33.978,103.5165,,,,,,,,,,,,,,,16.989,0.2599657,
16.995,559.1757,,,,,33.99,103.5182,,,,,,,,,,,,,,,16.995,0.2602257,
17.001,552.0418,,,,,34.002,103.5198,,,,,,,,,,,,,,,17.001,0.2596615,
17.007,545.5952,,,,,34.014,103.5217,,,,,,,,,,,,,,,17.007,0.2592943,
17.013,540.2922,,,,,34.025,103.5231,,,,,,,,,,,,,,,17.013,0.2592792,
17.018,534.3229,,,,,34.037,103.5244,,,,,,,,,,,,,,,17.018,0.2587868,
17.024,527.4222,,,,,34.049,103.5259,,,,,,,,,,,,,,,17.024,0.2592739,
17.03,520.5756,,,,,34.061,103.5271,,,,,,,,,,,,,,,17.03,0.2599558,
17.036,514.8182,,,,,34.072,103.5283,,,,,,,,,,,,,,,17.036,0.2596093,
17.042,509.7846,,,,,34.084,103.5295,,,,,,,,,,,,,,,17.042,0.2597307,
17.048,503.9376,,,,,34.096,103.5305,,,,,,,,,,,,,,,17.048,0.2597977,
17.054,497.3673,,,,,34.108,103.5316,,,,,,,,,,,,,,,17.054,0.2598599,
17.059,490.9432,,,,,34.119,103.5326,,,,,,,,,,,,,,,17.059,0.2587926,
17.065,485.7819,,,,,34.131,103.5333,,,,,,,,,,,,,,,17.065,0.2595339,
17.071,480.9096,,,,,34.143,103.534,,,,,,,,,,,,,,,17.071,0.2597436,
17.077,474.9483,,,,,34.154,103.5349,,,,,,,,,,,,,,,17.077,0.2599462,
17.083,468.6057,,,,,34.166,103.5361,,,,,,,,,,,,,,,17.083,0.2599912,
17.089,462.5295,,,,,34.178,103.5377,,,,,,,,,,,,,,,17.089,0.2597787,
17.095,457.8882,,,,,34.19,103.5393,,,,,,,,,,,,,,,17.095,0.2599106,
17.101,453.2875,,,,,34.201,103.541,,,,,,,,,,,,,,,17.101,0.2600432,
17.106,447.5313,,,,,34.213,103.5432,,,,,,,,,,,,,,,17.106,0.2601929,
17.112,441.4104,,,,,34.225,103.5456,,,,,,,,,,,,,,,17.112,0.259085,
17.118,435.8815,,,,,34.237,103.548,,,,,,,,,,,,,,,17.118,0.2591283,
17.124,431.3459,,,,,34.248,103.5498,,,,,,,,,,,,,,,17.124,0.258435,
17.13,426.6197,,,,,34.26,103.5518,,,,,,,,,,,,,,,17.13,0.2593831,
17.136,420.9489,,,,,34.272,103.5541,,,,,,,,,,,,,,,17.136,0.259535,
17.142,415.1144,,,,,34.284,103.5569,,,,,,,,,,,,,,,17.142,0.2602496,
17.148,410.0986,,,,,34.295,103.5591,,,,,,,,,,,,,,,17.148,0.2600181,
17.153,405.8211,,,,,34.307,103.5612,,,,,,,,,,,,,,,17.153,0.2599142,
17.159,401.2477,,,,,34.319,103.5632,,,,,,,,,,,,,,,17.159,0.2602335,
17.165,395.8079,,,,,34.331,103.565,,,,,,,,,,,,,,,17.165,0.2591643,
17.171,390.2354,,,,,34.342,103.567,,,,,,,,,,,,,,,17.171,0.2596772,
17.177,385.7055,,,,,34.354,103.569,,,,,,,,,,,,,,,17.177,0.2600069,
17.183,381.6035,,,,,34.366,103.5705,,,,,,,,,,,,,,,17.183,0.2597621,
17.189,377.0246,,,,,34.377,103.5717,,,,,,,,,,,,,,,17.189,0.2598636,
17.194,371.7455,,,,,34.389,103.5729,,,,,,,,,,,,,,,17.194,0.2598832,
17.2,366.4551,,,,,34.401,103.5742,,,,,,,,,,,,,,,17.2,0.2601482,
17.206,362.2756,,,,,34.413,103.5751,,,,,,,,,,,,,,,17.206,0.2601243,
17.212,358.508,,,,,34.424,103.5758,,,,,,,,,,,,,,,17.212,0.2600674,
17.218,353.9249,,,,,34.436,103.5765,,,,,,,,,,,,,,,17.218,0.259254,
17.224,348.978,,,,,34.448,103.5774,,,,,,,,,,,,,,,17.224,0.2592273,
17.23,344.1834,,,,,34.46,103.5786,,,,,,,,,,,,,,,17.23,0.2591368,
17.236,340.3533,,,,,34.471,103.5802,,,,,,,,,,,,,,,17.236,0.259409,
17.241,336.6512,,,,,34.483,103.5822,,,,,,,,,,,,,,,17.241,0.2593973,
17.247,332.1829,,,,,34.495,103.5843,,,,,,,,,,,,,,,17.247,0.2601405,
17.253,327.4757,,,,,34.507,103.586,,,,,,,,,,,,,,,17.253,0.2596998,
17.259,323.0806,,,,,34.518,103.5875,,,,,,,,,,,,,,,17.259,0.2597356,
17.265,319.556,,,,,34.53,103.5895,,,,,,,,,,,,,,,17.265,0.2599106,
17.271,315.9648,,,,,34.542,103.5913,,,,,,,,,,,,,,,17.271,0.2596491,
17.277,311.7124,,,,,34.553,103.593,,,,,,,,,,,,,,,17.277,0.2593848,
17.282,307.29,,,,,34.565,103.5949,,,,,,,,,,,,,,,17.282,0.259087,
17.288,303.3123,,,,,34.577,103.5968,,,,,,,,,,,,,,,17.288,0.2594729,
17.294,300.0406,,,,,34.589,103.5987,,,,,,,,,,,,,,,17.294,0.2595948,
17.3,296.5751,,,,,34.6,103.6007,,,,,,,,,,,,,,,17.3,0.2595714,
17.306,292.4211,,,,,34.612,103.6018,,,,,,,,,,,,,,,17.306,0.2598072,
17.312,288.2108,,,,,34.624,103.6028,,,,,,,,,,,,,,,17.312,0.2598949,
17.318,284.7958,,,,,34.636,103.6037,,,,,,,,,,,,,,,17.318,0.2598248,
17.324,281.7358,,,,,34.647,103.6049,,,,,,,,,,,,,,,17.324,0.2591106,
17.329,278.2644,,,,,34.659,103.606,,,,,,,,,,,,,,,17.329,0.2588477,
17.335,274.3277,,,,,34.671,103.607,,,,,,,,,,,,,,,17.335,0.2590675,
17.341,270.4466,,,,,34.683,103.6079,,,,,,,,,,,,,,,17.341,0.2591622,
17.347,267.3315,,,,,34.694,103.6085,,,,,,,,,,,,,,,17.347,0.2595011,
17.353,264.46,,,,,34.706,103.6088,,,,,,,,,,,,,,,17.353,0.2595352,
17.359,261.0738,,,,,34.718,103.6089,,,,,,,,,,,,,,,17.359,0.2595331,
17.365,257.3591,,,,,34.73,103.6091,,,,,,,,,,,,,,,17.365,0.2605034,
17.37,253.8374,,,,,34.741,103.6092,,,,,,,,,,,,,,,17.37,0.2597034,
17.376,250.9495,,,,,34.753,103.6094,,,,,,,,,,,,,,,17.376,0.259183,
17.382,248.1443,,,,,34.765,103.6102,,,,,,,,,,,,,,,17.382,0.25861,
17.388,244.8353,,,,,34.776,103.6107,,,,,,,,,,,,,,,17.388,0.2586602,
17.394,241.3739,,,,,34.788,103.6111,,,,,,,,,,,,,,,17.394,0.2590377,
17.4,238.1209,,,,,34.8,103.6114,,,,,,,,,,,,,,,17.4,0.2591912,
17.406,235.5499,,,,,34.812,103.6118,,,,,,,,,,,,,,,17.406,0.260013,
17.412,232.8699,,,,,34.823,103.612,,,,,,,,,,,,,,,17.412,0.2601261,
17.417,229.6909,,,,,34.835,103.6122,,,,,,,,,,,,,,,17.417,0.2598053,
17.423,226.4771,,,,,34.847,103.6129,,,,,,,,,,,,,,,17.423,0.2596153,
17.429,223.6295,,,,,34.859,103.6133,,,,,,,,,,,,,,,17.429,0.259182,
17.435,221.264,,,,,34.87,103.6133,,,,,,,,,,,,,,,17.435,0.2589656,
17.441,218.7685,,,,,34.882,103.6129,,,,,,,,,,,,,,,17.441,0.2588241,
17.447,215.6902,,,,,34.894,103.6125,,,,,,,,,,,,,,,17.447,0.2588468,
17.453,212.6146,,,,,34.906,103.612,,,,,,,,,,,,,,,17.453,0.2591086,
17.458,210.0476,,,,,34.917,103.6113,,,,,,,,,,,,,,,17.458,0.2596987,
17.464,207.826,,,,,34.929,103.6109,,,,,,,,,,,,,,,17.464,0.2599175,
17.47,205.3319,,,,,34.941,103.6106,,,,,,,,,,,,,,,17.47,0.2597595,
17.476,202.494,,,,,34.953,103.6103,,,,,,,,,,,,,,,17.476,0.2589851,
17.482,199.7187,,,,,34.964,103.6103,,,,,,,,,,,,,,,17.482,0.2597689,
17.488,197.4421,,,,,34.976,103.6101,,,,,,,,,,,,,,,17.488,0.2593985,
17.494,195.3182,,,,,34.988,103.6099,,,,,,,,,,,,,,,17.494,0.2595401,
17.5,192.8519,,,,,34.999,103.6094,,,,,,,,,,,,,,,17.5,0.2590919,
17.505,190.1523,,,,,35.011,103.6086,,,,,,,,,,,,,,,17.505,0.2596624,
17.511,187.6296,,,,,35.023,103.6077,,,,,,,,,,,,,,,17.511,0.2594645,
17.517,185.5942,,,,,35.035,103.6069,,,,,,,,,,,,,,,17.517,0.2598702,
17.523,183.5679,,,,,35.046,103.6061,,,,,,,,,,,,,,,17.523,0.2601501,
17.529,181.1588,,,,,35.058,103.6051,,,,,,,,,,,,,,,17.529,0.2597784,
17.535,178.6662,,,,,35.07,103.6041,,,,,,,,,,,,,,,17.535,0.2592117,
17.541,176.2495,,,,,35.082,103.6034,,,,,,,,,,,,,,,17.541,0.2585435,
17.547,174.4414,,,,,35.093,103.6026,,,,,,,,,,,,,,,17.547,0.2592104,
17.552,172.5662,,,,,35.105,103.602,,,,,,,,,,,,,,,17.552,0.2587912,
17.558,170.247,,,,,35.117,103.6017,,,,,,,,,,,,,,,17.558,0.2588806,
17.564,167.9142,,,,,35.129,103.6013,,,,,,,,,,,,,,,17.564,0.2594715,
17.57,165.822,,,,,35.14,103.6012,,,,,,,,,,,,,,,17.57,0.2600855,
17.576,164.1306,,,,,35.152,103.6014,,,,,,,,,,,,,,,17.576,0.2597757,
17.582,162.2803,,,,,35.164,103.6015,,,,,,,,,,,,,,,17.582,0.2597807,
17.588,160.1127,,,,,35.175,103.6017,,,,,,,,,,,,,,,17.588,0.2593124,
17.593,157.9466,,,,,35.187,103.602,,,,,,,,,,,,,,,17.593,0.2588683,
17.599,156.107,,,,,35.199,103.6023,,,,,,,,,,,,,,,17.599,0.2592587,
17.605,154.5233,,,,,35.211,103.6024,,,,,,,,,,,,,,,17.605,0.2589524,
17.611,152.773,,,,,35.222,103.6027,,,,,,,,,,,,,,,17.611,0.2592028,
17.617,150.7251,,,,,35.234,103.6035,,,,,,,,,,,,,,,17.617,0.2591113,
17.623,148.7228,,,,,35.246,103.6043,,,,,,,,,,,,,,,17.623,0.2597373,
17.629,147.102,,,,,35.258,103.605,,,,,,,,,,,,,,,17.629,0.2602026,
17.635,145.6082,,,,,35.269,103.6056,,,,,,,,,,,,,,,17.635,0.2598794,
17.64,143.975,,,,,35.281,103.6062,,,,,,,,,,,,,,,17.64,0.2596309,
17.646,142.0479,,,,,35.293,103.6066,,,,,,,,,,,,,,,17.646,0.2591471,
17.652,140.1769,,,,,35.305,103.6069,,,,,,,,,,,,,,,17.652,0.2588436,
17.658,138.734,,,,,35.316,103.6071,,,,,,,,,,,,,,,17.658,0.2590484,
17.664,137.326,,,,,35.328,103.6072,,,,,,,,,,,,,,,17.664,0.258733,
17.67,135.7427,,,,,35.34,103.6074,,,,,,,,,,,,,,,17.67,0.2591572,
17.676,133.9127,,,,,35.352,103.6077,,,,,,,,,,,,,,,17.676,0.2600209,
17.681,132.2298,,,,,35.363,103.6083,,,,,,,,,,,,,,,17.681,0.2598603,
17.687,130.8936,,,,,35.375,103.6092,,,,,,,,,,,,,,,17.687,0.2598879,
17.693,129.5623,,,,,35.387,103.6104,,,,,,,,,,,,,,,17.693,0.2590385,
17.699,128.0258,,,,,35.398,103.6116,,,,,,,,,,,,,,,17.699,0.2592233,
17.705,126.3262,,,,,35.41,103.6134,,,,,,,,,,,,,,,17.705,0.2590855,
17.711,124.7757,,,,,35.422,103.6151,,,,,,,,,,,,,,,17.711,0.2587897,
17.717,123.5289,,,,,35.434,103.6168,,,,,,,,,,,,,,,17.717,0.2593482,
17.723,122.2789,,,,,35.445,103.6177,,,,,,,,,,,,,,,17.723,0.2592333,
17.728,120.7985,,,,,35.457,103.6184,,,,,,,,,,,,,,,17.728,0.259491,
17.734,119.2385,,,,,35.469,103.619,,,,,,,,,,,,,,,17.734,0.2594326,
17.74,117.8109,,,,,35.481,103.6192,,,,,,,,,,,,,,,17.74,0.2593248,
17.746,116.6864,,,,,35.492,103.619,,,,,,,,,,,,,,,17.746,0.2593424,
17.752,115.5076,,,,,35.504,103.6184,,,,,,,,,,,,,,,17.752,0.2589924,
17.758,114.095,,,,,35.516,103.6175,,,,,,,,,,,,,,,17.758,0.2591011,
17.764,112.6572,,,,,35.528,103.6159,,,,,,,,,,,,,,,17.764,0.2589644,
17.769,111.3745,,,,,35.539,103.6137,,,,,,,,,,,,,,,17.769,0.2587954,
17.775,110.3562,,,,,35.551,103.6109,,,,,,,,,,,,,,,17.775,0.2590639,
17.781,109.3008,,,,,35.563,103.6068,,,,,,,,,,,,,,,17.781,0.2594466,
17.787,107.9762,,,,,35.575,103.6017,,,,,,,,,,,,,,,17.787,0.2596491,
17.793,106.6559,,,,,35.586,103.5958,,,,,,,,,,,,,,,17.793,0.2603341,
17.799,105.5269,,,,,35.598,103.5886,,,,,,,,,,,,,,,17.799,0.2595304,
17.805,104.5669,,,,,35.61,103.5801,,,,,,,,,,,,,,,17.805,0.259165,
17.811,103.4979,,,,,35.621,103.5706,,,,,,,,,,,,,,,17.811,0.2592458,
17.816,102.2764,,,,,35.633,103.5599,,,,,,,,,,,,,,,17.816,0.2587186,
17.822,101.0857,,,,,35.645,103.5473,,,,,,,,,,,,,,,17.822,0.2586454,
17.828,100.116,,,,,35.657,103.5337,,,,,,,,,,,,,,,17.828,0.2590488,
17.834,99.23596,,,,,35.668,103.5189,,,,,,,,,,,,,,,17.834,0.2598779,
17.84,98.1965,,,,,35.68,103.5014,,,,,,,,,,,,,,,17.84,0.2599133,
17.846,97.04369,,,,,35.692,103.4821,,,,,,,,,,,,,,,17.846,0.2593339,
17.852,95.95172,,,,,35.704,103.4611,,,,,,,,,,,,,,,17.852,0.2597218,
17.857,95.08167,,,,,35.715,103.4376,,,,,,,,,,,,,,,17.857,0.2598715,
17.863,94.24118,,,,,35.727,103.4109,,,,,,,,,,,,,,,17.863,0.2588109,
17.869,93.21797,,,,,35.739,103.3817,,,,,,,,,,,,,,,17.869,0.2586347,
17.875,92.15066,,,,,35.751,103.3497,,,,,,,,,,,,,,,17.875,0.2586302,
17.881,91.10905,,,,,35.762,103.3133,,,,,,,,,,,,,,,17.881,0.259227,
17.887,90.34999,,,,,35.774,103.2736,,,,,,,,,,,,,,,17.887,0.2598726,
17.893,89.57982,,,,,35.786,103.2307,,,,,,,,,,,,,,,17.893,0.2596571,
17.899,88.59549,,,,,35.798,103.1826,,,,,,,,,,,,,,,17.899,0.2594386,
17.904,87.62027,,,,,35.809,103.1298,,,,,,,,,,,,,,,17.904,0.2591133,
17.91,86.73436,,,,,35.821,103.0732,,,,,,,,,,,,,,,17.91,0.25923,
17.916,86.01102,,,,,35.833,103.0118,,,,,,,,,,,,,,,17.916,0.2588261,
17.922,85.23832,,,,,35.844,102.9433,,,,,,,,,,,,,,,17.922,0.2588482,
17.928,84.32143,,,,,35.856,102.8703,,,,,,,,,,,,,,,17.928,0.2586784,
17.934,83.39645,,,,,35.868,102.7928,,,,,,,,,,,,,,,17.934,0.2592276,
17.94,82.619,,,,,35.88,102.7073,,,,,,,,,,,,,,,17.94,0.2588647,
17.946,81.96519,,,,,35.891,102.6159,,,,,,,,,,,,,,,17.946,0.259705,
17.951,81.24048,,,,,35.903,102.5193,,,,,,,,,,,,,,,17.951,0.2599394,
17.957,80.39823,,,,,35.915,102.4156,,,,,,,,,,,,,,,17.957,0.2597016,
17.963,79.55238,,,,,35.927,102.304,,,,,,,,,,,,,,,17.963,0.2595047,
17.969,78.87131,,,,,35.938,102.1865,,,,,,,,,,,,,,,17.969,0.2586722,
17.975,78.24281,,,,,35.95,102.0624,,,,,,,,,,,,,,,17.975,0.2589011,
17.981,77.53267,,,,,35.962,101.9275,,,,,,,,,,,,,,,17.981,0.2583192,
17.987,76.72666,,,,,35.974,101.7862,,,,,,,,,,,,,,,17.987,0.2586679,
17.992,75.91985,,,,,35.985,101.6387,,,,,,,,,,,,,,,17.992,0.2590027,
17.998,75.33865,,,,,35.997,101.4804,,,,,,,,,,,,,,,17.998,0.2591914,
18.004,74.75652,,,,,36.009,101.3136,,,,,,,,,,,,,,,18.004,0.2597368,
18.01,74.06195,,,,,36.02,101.1399,,,,,,,,,,,,,,,18.01,0.2595106,
18.016,73.31516,,,,,36.032,100.9584,,,,,,,,,,,,,,,18.016,0.2592482,
18.022,72.60606,,,,,36.044,100.7654,,,,,,,,,,,,,,,18.022,0.2592229,
18.028,72.04803,,,,,36.056,100.5648,,,,,,,,,,,,,,,18.028,0.2588144,
18.034,71.48763,,,,,36.067,100.3566,,,,,,,,,,,,,,,18.034,0.2589029,
18.039,70.82708,,,,,36.079,100.1371,,,,,,,,,,,,,,,18.039,0.2587414,
18.045,70.11885,,,,,36.091,99.90901,,,,,,,,,,,,,,,18.045,0.2591934,
18.051,69.47839,,,,,36.103,99.67319,,,,,,,,,,,,,,,18.051,0.2592461,
18.057,68.95979,,,,,36.114,99.42719,,,,,,,,,,,,,,,18.057,0.2595828,
18.063,68.43038,,,,,36.126,99.17185,,,,,,,,,,,,,,,18.063,0.2595292,
18.069,67.80643,,,,,36.138,98.90853,,,,,,,,,,,,,,,18.069,0.2595503,
18.075,67.15397,,,,,36.15,98.63588,,,,,,,,,,,,,,,18.075,0.2584781,
18.08,66.57472,,,,,36.161,98.35004,,,,,,,,,,,,,,,18.08,0.2585655,
18.086,66.1001,,,,,36.173,98.05664,,,,,,,,,,,,,,,18.086,0.2585352,
18.092,65.58895,,,,,36.185,97.75565,,,,,,,,,,,,,,,18.092,0.258218,
18.098,64.97749,,,,,36.197,97.44412,,,,,,,,,,,,,,,18.098,0.2592958,
18.104,64.36388,,,,,36.208,97.12259,,,,,,,,,,,,,,,18.104,0.2592977,
18.11,63.86021,,,,,36.22,96.79276,,,,,,,,,,,,,,,18.11,0.2598055,
18.116,63.4158,,,,,36.232,96.45227,,,,,,,,,,,,,,,18.116,0.2590651,
18.122,62.92367,,,,,36.243,96.10268,,,,,,,,,,,,,,,18.122,0.2588222,
18.127,62.34815,,,,,36.255,95.74464,,,,,,,,,,,,,,,18.127,0.2590471,
18.133,61.78262,,,,,36.267,95.3776,,,,,,,,,,,,,,,18.133,0.2592829,
18.139,61.31564,,,,,36.279,94.99817,,,,,,,,,,,,,,,18.139,0.2592105,
18.145,60.89726,,,,,36.29,94.61168,,,,,,,,,,,,,,,18.145,0.2587863,
18.151,60.41889,,,,,36.302,94.21774,,,,,,,,,,,,,,,18.151,0.2593919,
18.157,59.87619,,,,,36.314,93.81226,,,,,,,,,,,,,,,18.157,0.2601938,
18.163,59.35533,,,,,36.326,93.39724,,,,,,,,,,,,,,,18.163,0.2598208,
18.168,58.93408,,,,,36.337,92.9757,,,,,,,,,,,,,,,18.168,0.2599425,
18.174,58.54009,,,,,36.349,92.54685,,,,,,,,,,,,,,,18.174,0.259274,
18.18,58.06868,,,,,36.361,92.10464,,,,,,,,,,,,,,,18.18,0.2588734,
18.186,57.56168,,,,,36.373,91.65498,,,,,,,,,,,,,,,18.186,0.25924,
18.192,57.08873,,,,,36.384,91.19848,,,,,,,,,,,,,,,18.192,0.2587002,
18.198,56.7143,,,,,36.396,90.73202,,,,,,,,,,,,,,,18.198,0.2586003,
18.204,56.3398,,,,,36.408,90.25754,,,,,,,,,,,,,,,18.204,0.2584905,
18.21,55.87189,,,,,36.42,89.77605,,,,,,,,,,,,,,,18.21,0.2591664,
18.215,55.39227,,,,,36.431,89.28658,,,,,,,,,,,,,,,18.215,0.2595325,
