Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,
43.429,664.1844,54.286,3.353141,43.429,4.662714,,,,,,,,,,,
43.431,654.2734,54.289,3.353399,43.431,4.662971,,,,,,,,,,,
43.433,643.9047,54.291,3.353657,43.433,4.663265,,,,,,,,,,,
43.435,634.3224,54.294,3.353916,43.435,4.663679,,,,,,,,,,,
43.437,625.0067,54.296,3.354174,43.437,4.664104,,,,,,,,,,,
43.439,615.7579,54.299,3.354433,43.439,4.664333,,,,,,,,,,,
43.441,606.3085,54.301,3.354691,43.441,4.664491,,,,,,,,,,,
43.443,597.0204,54.304,3.35473,43.443,4.664755,,,,,,,,,,,
43.445,588.0544,54.307,3.354651,43.445,4.665017,,,,,,,,,,,
43.447,579.008,54.309,3.354572,43.447,4.665304,,,,,,,,,,,
43.449,570.0274,54.312,3.354493,43.449,4.665549,,,,,,,,,,,
43.451,561.3131,54.314,3.354414,43.451,4.66582,,,,,,,,,,,
43.453,553.1161,54.317,3.354335,43.453,4.666054,,,,,,,,,,,
43.455,544.6209,54.319,3.354256,43.455,4.666332,,,,,,,,,,,
43.457,536.0793,54.322,3.354177,43.457,4.666563,,,,,,,,,,,
43.459,527.7571,54.324,3.354099,43.459,4.666924,,,,,,,,,,,
43.461,519.7289,54.327,3.35402,43.461,4.667193,,,,,,,,,,,
43.463,511.7597,54.33,3.353941,43.463,4.66737,,,,,,,,,,,
43.465,504.0246,54.332,3.353862,43.465,4.667606,,,,,,,,,,,
43.467,496.0791,54.335,3.353783,43.467,4.667823,,,,,,,,,,,
43.47,488.3378,54.337,3.353704,43.47,4.668254,,,,,,,,,,,
43.472,481.1431,54.34,3.353625,43.472,4.668382,,,,,,,,,,,
43.474,473.7517,54.342,3.353546,43.474,4.668551,,,,,,,,,,,
43.476,465.196,54.345,3.353543,43.476,4.668995,,,,,,,,,,,
43.478,458.0395,54.348,3.35367,43.478,4.669288,,,,,,,,,,,
43.48,451.7221,54.35,3.353797,43.48,4.669539,,,,,,,,,,,
43.482,445.3702,54.353,3.353925,43.482,4.669732,,,,,,,,,,,
43.484,438.4662,54.355,3.354052,43.484,4.669854,,,,,,,,,,,
43.486,431.5948,54.358,3.354179,43.486,4.669963,,,,,,,,,,,
43.488,424.6227,54.36,3.354306,43.488,4.670177,,,,,,,,,,,
43.49,418.1367,54.363,3.354433,43.49,4.67065,,,,,,,,,,,
43.492,411.6436,54.365,3.35456,43.492,4.670758,,,,,,,,,,,
43.494,405.4501,54.368,3.354687,43.494,4.671049,,,,,,,,,,,
43.496,399.3117,54.371,3.354814,43.496,4.671418,,,,,,,,,,,
43.498,393.6764,54.373,3.354941,43.498,4.671665,,,,,,,,,,,
43.5,387.881,54.376,3.355068,43.5,4.671725,,,,,,,,,,,
43.502,381.9757,54.378,3.355195,43.502,4.672072,,,,,,,,,,,
43.504,375.8469,54.381,3.355322,43.504,4.672254,,,,,,,,,,,
43.506,370.0696,54.383,3.355449,43.506,4.672451,,,,,,,,,,,
43.508,364.3733,54.386,3.355582,43.508,4.672652,,,,,,,,,,,
43.51,358.9746,54.388,3.355763,43.51,4.672729,,,,,,,,,,,
43.513,353.8057,54.391,3.355945,43.513,4.67301,,,,,,,,,,,
43.515,348.5936,54.394,3.356126,43.515,4.673119,,,,,,,,,,,
43.517,343.4473,54.396,3.356307,43.517,4.67342,,,,,,,,,,,
43.519,338.3261,54.399,3.356488,43.519,4.673725,,,,,,,,,,,
43.521,333.2361,54.401,3.35667,43.521,4.674135,,,,,,,,,,,
43.523,328.0999,54.404,3.356851,43.523,4.674268,,,,,,,,,,,
43.525,323.6052,54.406,3.357032,43.525,4.674331,,,,,,,,,,,
43.527,318.7971,54.409,3.357213,43.527,4.674614,,,,,,,,,,,
43.529,313.6381,54.412,3.357394,43.529,4.675047,,,,,,,,,,,
43.531,308.6145,54.414,3.357576,43.531,4.675048,,,,,,,,,,,
43.533,304.6541,54.417,3.357757,43.533,4.675362,,,,,,,,,,,
43.535,300.7595,54.419,3.357938,43.535,4.67546,,,,,,,,,,,
43.537,296.6835,54.422,3.358119,43.537,4.675593,,,,,,,,,,,
43.539,292.1633,54.424,3.358301,43.539,4.675798,,,,,,,,,,,
43.541,287.9289,54.427,3.358482,43.541,4.675957,,,,,,,,,,,
43.543,283.9977,54.429,3.358433,43.543,4.676199,,,,,,,,,,,
43.545,280.0889,54.432,3.358344,43.545,4.676292,,,,,,,,,,,
43.547,275.9429,54.435,3.358255,43.547,4.676621,,,,,,,,,,,
43.549,272.0311,54.437,3.358166,43.549,4.676859,,,,,,,,,,,
43.551,268.1028,54.44,3.358077,43.551,4.676947,,,,,,,,,,,
43.553,264.4271,54.442,3.357988,43.553,4.677169,,,,,,,,,,,
43.556,260.7319,54.445,3.357899,43.556,4.677457,,,,,,,,,,,
43.558,256.9258,54.447,3.35781,43.558,4.677575,,,,,,,,,,,
43.56,253.2331,54.45,3.357722,43.56,4.677798,,,,,,,,,,,
43.562,249.7338,54.452,3.357633,43.562,4.677913,,,,,,,,,,,
43.564,246.4631,54.455,3.357543,43.564,4.678019,,,,,,,,,,,
43.566,243.2171,54.458,3.357455,43.566,4.678226,,,,,,,,,,,
43.568,239.9446,54.46,3.357366,43.568,4.678277,,,,,,,,,,,
43.57,236.6865,54.463,3.357277,43.57,4.678449,,,,,,,,,,,
43.572,233.4828,54.465,3.357188,43.572,4.678635,,,,,,,,,,,
43.574,230.3008,54.468,3.357099,43.574,4.678864,,,,,,,,,,,
43.576,227.1351,54.47,3.356928,43.576,4.679294,,,,,,,,,,,
43.578,224.0393,54.473,3.356695,43.578,4.679447,,,,,,,,,,,
43.58,221.0366,54.475,3.356462,43.58,4.679525,,,,,,,,,,,
43.582,217.836,54.478,3.356229,43.582,4.679765,,,,,,,,,,,
43.584,214.5837,54.481,3.355996,43.584,4.679818,,,,,,,,,,,
43.586,211.8839,54.483,3.355762,43.586,4.680009,,,,,,,,,,,
43.588,209.4906,54.486,3.355529,43.588,4.68014,,,,,,,,,,,
43.59,206.9358,54.488,3.355296,43.59,4.680162,,,,,,,,,,,
43.592,204.2823,54.491,3.355063,43.592,4.680279,,,,,,,,,,,
43.594,201.4478,54.493,3.35483,43.594,4.68058,,,,,,,,,,,
43.596,198.8774,54.496,3.354597,43.596,4.680854,,,,,,,,,,,
43.599,196.4019,54.499,3.354364,43.599,4.680971,,,,,,,,,,,
43.601,194.029,54.501,3.354131,43.601,4.680924,,,,,,,,,,,
43.603,191.4829,54.504,3.353898,43.603,4.6811,,,,,,,,,,,
43.605,189.0206,54.506,3.353664,43.605,4.681393,,,,,,,,,,,
43.607,186.6783,54.509,3.353431,43.607,4.681249,,,,,,,,,,,
43.609,184.3741,54.511,3.353305,43.609,4.681438,,,,,,,,,,,
43.611,181.9562,54.514,3.353429,43.611,4.6815,,,,,,,,,,,
43.613,179.6062,54.516,3.353552,43.613,4.681537,,,,,,,,,,,
43.615,177.258,54.519,3.353676,43.615,4.681782,,,,,,,,,,,
43.617,175.0674,54.522,3.3538,43.617,4.681933,,,,,,,,,,,
43.619,172.8566,54.524,3.353924,43.619,4.682153,,,,,,,,,,,
43.621,170.6958,54.527,3.354048,43.621,4.682291,,,,,,,,,,,
43.623,168.6024,54.529,3.354171,43.623,4.682492,,,,,,,,,,,
43.625,166.5251,54.532,3.354295,43.625,4.682564,,,,,,,,,,,
43.627,164.4475,54.534,3.354419,43.627,4.682753,,,,,,,,,,,
43.629,162.4476,54.537,3.354542,43.629,4.682898,,,,,,,,,,,
43.631,160.4303,54.539,3.354666,43.631,4.682752,,,,,,,,,,,
43.633,158.3962,54.542,3.35479,43.633,4.682796,,,,,,,,,,,
43.635,156.37,54.545,3.354914,43.635,4.682813,,,,,,,,,,,
43.637,154.1845,54.547,3.355037,43.637,4.682942,,,,,,,,,,,
43.639,152.2117,54.55,3.355161,43.639,4.6831,,,,,,,,,,,
43.641,150.5469,54.552,3.355272,43.641,4.68335,,,,,,,,,,,
43.644,148.9054,54.555,3.355089,43.644,4.683331,,,,,,,,,,,
43.646,147.1233,54.557,3.354907,43.646,4.683413,,,,,,,,,,,
43.648,145.2604,54.56,3.354725,43.648,4.683481,,,,,,,,,,,
43.65,143.4368,54.562,3.354543,43.65,4.683695,,,,,,,,,,,
43.652,141.6912,54.565,3.354361,43.652,4.683661,,,,,,,,,,,
43.654,139.9095,54.568,3.354178,43.654,4.68403,,,,,,,,,,,
43.656,138.1726,54.57,3.353996,43.656,4.684085,,,,,,,,,,,
43.658,136.3984,54.573,3.353814,43.658,4.684091,,,,,,,,,,,
43.66,134.7237,54.575,3.353631,43.66,4.68425,,,,,,,,,,,
43.662,133.0477,54.578,3.353449,43.662,4.684345,,,,,,,,,,,
43.664,131.4752,54.58,3.353267,43.664,4.684541,,,,,,,,,,,
43.666,129.8804,54.583,3.353085,43.666,4.684806,,,,,,,,,,,
43.668,128.4151,54.586,3.352903,43.668,4.68489,,,,,,,,,,,
43.67,126.9113,54.588,3.35272,43.67,4.68505,,,,,,,,,,,
43.672,125.3632,54.591,3.352538,43.672,4.684988,,,,,,,,,,,
43.674,123.8136,54.593,3.352356,43.674,4.685072,,,,,,,,,,,
43.676,122.3803,54.596,3.352137,43.676,4.684932,,,,,,,,,,,
43.678,120.9226,54.598,3.351906,43.678,4.685019,,,,,,,,,,,
43.68,119.4316,54.601,3.351675,43.68,4.685037,,,,,,,,,,,
43.682,117.8769,54.603,3.351443,43.682,4.685137,,,,,,,,,,,
43.684,116.4376,54.606,3.351212,43.684,4.685172,,,,,,,,,,,
43.687,115.0548,54.609,3.350981,43.687,4.685388,,,,,,,,,,,
43.689,113.6063,54.611,3.35075,43.689,4.685269,,,,,,,,,,,
43.691,112.0198,54.614,3.350519,43.691,4.685412,,,,,,,,,,,
43.693,110.5869,54.616,3.350288,43.693,4.685496,,,,,,,,,,,
43.695,109.4044,54.619,3.350056,43.695,4.685606,,,,,,,,,,,
43.697,108.2529,54.621,3.349825,43.697,4.685769,,,,,,,,,,,
43.699,106.9759,54.624,3.349594,43.699,4.685889,,,,,,,,,,,
43.701,105.6907,54.626,3.349363,43.701,4.685834,,,,,,,,,,,
43.703,104.3641,54.629,3.349132,43.703,4.685684,,,,,,,,,,,
43.705,103.0703,54.632,3.348901,43.705,4.685765,,,,,,,,,,,
43.707,101.8431,54.634,3.34867,43.707,4.68607,,,,,,,,,,,
43.709,100.6229,54.637,3.348543,43.709,4.686092,,,,,,,,,,,
43.711,99.41541,54.639,3.348527,43.711,4.68626,,,,,,,,,,,
43.713,98.1992,54.642,3.348512,43.713,4.686372,,,,,,,,,,,
43.715,96.99062,54.644,3.348497,43.715,4.686398,,,,,,,,,,,
43.717,95.83344,54.647,3.348481,43.717,4.686426,,,,,,,,,,,
43.719,94.67135,54.65,3.348466,43.719,4.686389,,,,,,,,,,,
43.721,93.44689,54.652,3.34845,43.721,4.686485,,,,,,,,,,,
43.723,92.24222,54.655,3.348435,43.723,4.686649,,,,,,,,,,,
43.725,91.12482,54.657,3.348419,43.725,4.686663,,,,,,,,,,,
43.727,90.06737,54.66,3.348404,43.727,4.686658,,,,,,,,,,,
43.73,88.98148,54.662,3.348389,43.73,4.686738,,,,,,,,,,,
43.732,87.93161,54.665,3.348373,43.732,4.686801,,,,,,,,,,,
43.734,86.85316,54.667,3.348358,43.734,4.68684,,,,,,,,,,,
43.736,85.79525,54.67,3.348342,43.736,4.686971,,,,,,,,,,,
43.738,84.70596,54.673,3.348327,43.738,4.686967,,,,,,,,,,,
43.74,83.72115,54.675,3.348312,43.74,4.686953,,,,,,,,,,,
43.742,82.66662,54.678,3.348249,43.742,4.686847,,,,,,,,,,,
43.744,81.55837,54.68,3.347994,43.744,4.687037,,,,,,,,,,,
43.746,80.45992,54.683,3.347739,43.746,4.687028,,,,,,,,,,,
43.748,79.56654,54.685,3.347484,43.748,4.687119,,,,,,,,,,,
43.75,78.64847,54.688,3.347229,43.75,4.687061,,,,,,,,,,,
43.752,77.78481,54.69,3.346973,43.752,4.687078,,,,,,,,,,,
43.754,76.84214,54.693,3.346718,43.754,4.68716,,,,,,,,,,,
43.756,75.90356,54.696,3.346463,43.756,4.687283,,,,,,,,,,,
43.758,74.95943,54.698,3.346208,43.758,4.68723,,,,,,,,,,,
43.76,74.08929,54.701,3.345953,43.76,4.687146,,,,,,,,,,,
43.762,73.18208,54.703,3.345697,43.762,4.687352,,,,,,,,,,,
43.764,72.27082,54.706,3.345442,43.764,4.687348,,,,,,,,,,,
43.766,71.3596,54.708,3.345187,43.766,4.687353,,,,,,,,,,,
43.768,70.52175,54.711,3.344932,43.768,4.687301,,,,,,,,,,,
43.77,69.65972,54.713,3.344676,43.77,4.6874,,,,,,,,,,,
43.773,68.79333,54.716,3.344422,43.773,4.687487,,,,,,,,,,,
43.775,67.9557,54.719,3.344167,43.775,4.687493,,,,,,,,,,,
43.777,67.14304,54.721,3.343895,43.777,4.687462,,,,,,,,,,,
43.779,66.37974,54.724,3.343622,43.779,4.687645,,,,,,,,,,,
43.781,65.61981,54.726,3.343349,43.781,4.687687,,,,,,,,,,,
43.783,64.8552,54.729,3.343076,43.783,4.687759,,,,,,,,,,,
43.785,63.99354,54.731,3.342803,43.785,4.687764,,,,,,,,,,,
43.787,63.17742,54.734,3.34253,43.787,4.687962,,,,,,,,,,,
43.789,62.42553,54.737,3.342258,43.789,4.688017,,,,,,,,,,,
43.791,61.68156,54.739,3.341985,43.791,4.688215,,,,,,,,,,,
43.793,60.91759,54.742,3.341712,43.793,4.688223,,,,,,,,,,,
43.795,60.19512,54.744,3.341439,43.795,4.68816,,,,,,,,,,,
43.797,59.4066,54.747,3.341166,43.797,4.688393,,,,,,,,,,,
43.799,58.58701,54.749,3.340893,43.799,4.688441,,,,,,,,,,,
43.801,57.9207,54.752,3.34062,43.801,4.688397,,,,,,,,,,,
43.803,57.36488,54.754,3.340348,43.803,4.68855,,,,,,,,,,,
43.805,56.74047,54.757,3.340075,43.805,4.688454,,,,,,,,,,,
43.807,56.06991,54.76,3.339802,43.807,4.688432,,,,,,,,,,,
43.809,55.39245,54.762,3.339773,43.809,4.688503,,,,,,,,,,,
43.811,54.7226,54.765,3.339863,43.811,4.68841,,,,,,,,,,,
43.813,54.02419,54.767,3.339953,43.813,4.688431,,,,,,,,,,,
43.816,53.42603,54.77,3.340043,43.816,4.688529,,,,,,,,,,,
43.818,52.81715,54.772,3.340132,43.818,4.688548,,,,,,,,,,,
43.82,52.18975,54.775,3.340222,43.82,4.688473,,,,,,,,,,,
43.822,51.63335,54.777,3.340312,43.822,4.688557,,,,,,,,,,,
43.824,51.05396,54.78,3.340402,43.824,4.688526,,,,,,,,,,,
43.826,50.45193,54.783,3.340492,43.826,4.688573,,,,,,,,,,,
43.828,49.82959,54.785,3.340581,43.828,4.688578,,,,,,,,,,,
43.83,49.23786,54.788,3.340671,43.83,4.688647,,,,,,,,,,,
43.832,48.68055,54.79,3.340761,43.832,4.68877,,,,,,,,,,,
43.834,48.17706,54.793,3.34085,43.834,4.688786,,,,,,,,,,,
43.836,47.6455,54.795,3.34094,43.836,4.688814,,,,,,,,,,,
43.838,47.15232,54.798,3.34103,43.838,4.688812,,,,,,,,,,,
43.84,46.61914,54.8,3.34112,43.84,4.688794,,,,,,,,,,,
43.842,46.04298,54.803,3.341023,43.842,4.688863,,,,,,,,,,,
43.844,45.5023,54.806,3.340631,43.844,4.68892,,,,,,,,,,,
43.846,45.03809,54.808,3.34024,43.846,4.689084,,,,,,,,,,,
43.848,44.4947,54.811,3.339848,43.848,4.689131,,,,,,,,,,,
43.85,43.92444,54.813,3.339457,43.85,4.689174,,,,,,,,,,,
43.852,43.35862,54.816,3.339065,43.852,4.689118,,,,,,,,,,,
43.854,42.85454,54.818,3.338674,43.854,4.689287,,,,,,,,,,,
43.856,42.43982,54.821,3.338282,43.856,4.689221,,,,,,,,,,,
43.858,42.05297,54.824,3.337891,43.858,4.689053,,,,,,,,,,,
43.861,41.57468,54.826,3.337499,43.861,4.689137,,,,,,,,,,,
43.863,41.04111,54.829,3.337108,43.863,4.689259,,,,,,,,,,,
43.865,40.59344,54.831,3.336716,43.865,4.689305,,,,,,,,,,,
43.867,40.12452,54.834,3.336325,43.867,4.689282,,,,,,,,,,,
43.869,39.66698,54.836,3.335933,43.869,4.689306,,,,,,,,,,,
43.871,39.24248,54.839,3.335542,43.871,4.689532,,,,,,,,,,,
43.873,38.82219,54.841,3.33515,43.873,4.6896,,,,,,,,,,,
43.875,38.42217,54.844,3.334787,43.875,4.689532,,,,,,,,,,,
43.877,38.02596,54.847,3.334644,43.877,4.689666,,,,,,,,,,,
43.879,37.56326,54.849,3.334502,43.879,4.68954,,,,,,,,,,,
43.881,37.11872,54.852,3.334359,43.881,4.689481,,,,,,,,,,,
43.883,36.71503,54.854,3.334216,43.883,4.689501,,,,,,,,,,,
43.885,36.3819,54.857,3.334074,43.885,4.689623,,,,,,,,,,,
43.887,36.05727,54.859,3.333931,43.887,4.689543,,,,,,,,,,,
43.889,35.62731,54.862,3.333788,43.889,4.689477,,,,,,,,,,,
43.891,35.20704,54.864,3.333645,43.891,4.689579,,,,,,,,,,,
43.893,34.84622,54.867,3.333503,43.893,4.689538,,,,,,,,,,,
43.895,34.41943,54.87,3.33336,43.895,4.689569,,,,,,,,,,,
43.897,34.01891,54.872,3.333217,43.897,4.689616,,,,,,,,,,,
43.899,33.66428,54.875,3.333075,43.899,4.689823,,,,,,,,,,,
43.901,33.31362,54.877,3.332932,43.901,4.68965,,,,,,,,,,,
43.904,32.89698,54.88,3.332789,43.904,4.689815,,,,,,,,,,,
43.906,32.49718,54.882,3.332646,43.906,4.689916,,,,,,,,,,,
43.908,32.10692,54.885,3.332504,43.908,4.689903,,,,,,,,,,,
43.91,31.81646,54.887,3.33256,43.91,4.689848,,,,,,,,,,,
43.912,31.51372,54.89,3.332653,43.912,4.690001,,,,,,,,,,,
43.914,31.19995,54.893,3.332745,43.914,4.689953,,,,,,,,,,,
43.916,30.84764,54.895,3.332838,43.916,4.690016,,,,,,,,,,,
43.918,30.48797,54.898,3.332931,43.918,4.689955,,,,,,,,,,,
43.92,30.15311,54.9,3.333023,43.92,4.689775,,,,,,,,,,,
43.922,29.8408,54.903,3.333116,43.922,4.689689,,,,,,,,,,,
43.924,29.55402,54.905,3.333209,43.924,4.689825,,,,,,,,,,,
43.926,29.25109,54.908,3.333301,43.926,4.690054,,,,,,,,,,,
43.928,28.91445,54.911,3.333394,43.928,4.68995,,,,,,,,,,,
43.93,28.63173,54.913,3.333487,43.93,4.689936,,,,,,,,,,,
43.932,28.31622,54.916,3.33358,43.932,4.69007,,,,,,,,,,,
43.934,28.004,54.918,3.333672,43.934,4.689936,,,,,,,,,,,
43.936,27.7055,54.921,3.333765,43.936,4.690123,,,,,,,,,,,
43.938,27.38734,54.923,3.333858,43.938,4.690162,,,,,,,,,,,
43.94,27.10217,54.926,3.33395,43.94,4.690004,,,,,,,,,,,
43.942,26.84993,54.928,3.333844,43.942,4.690135,,,,,,,,,,,
43.944,26.64476,54.931,3.3336,43.944,4.69026,,,,,,,,,,,
43.947,26.39828,54.934,3.333355,43.947,4.690308,,,,,,,,,,,
43.949,26.12202,54.936,3.333112,43.949,4.690261,,,,,,,,,,,
43.951,25.80161,54.939,3.332867,43.951,4.690196,,,,,,,,,,,
43.953,25.53885,54.941,3.332623,43.953,4.690411,,,,,,,,,,,
43.955,25.30562,54.944,3.332379,43.955,4.690427,,,,,,,,,,,
43.957,25.0541,54.946,3.332134,43.957,4.690468,,,,,,,,,,,
43.959,24.78671,54.949,3.33189,43.959,4.690448,,,,,,,,,,,
43.961,24.56286,54.951,3.331646,43.961,4.690482,,,,,,,,,,,
43.963,24.37259,54.954,3.331402,43.963,4.690747,,,,,,,,,,,
43.965,24.17925,54.957,3.331158,43.965,4.690635,,,,,,,,,,,
43.967,23.96915,54.959,3.330913,43.967,4.6906,,,,,,,,,,,
43.969,23.73426,54.962,3.330669,43.969,4.690659,,,,,,,,,,,
43.971,23.52109,54.964,3.330425,43.971,4.690711,,,,,,,,,,,
43.973,23.33108,54.967,3.33018,43.973,4.690642,,,,,,,,,,,
43.975,23.13687,54.969,3.32986,43.975,4.690666,,,,,,,,,,,
43.977,22.93791,54.972,3.329374,43.977,4.690685,,,,,,,,,,,
43.979,22.73166,54.975,3.328887,43.979,4.69073,,,,,,,,,,,
43.981,22.52105,54.977,3.328401,43.981,4.690646,,,,,,,,,,,
43.983,22.323,54.98,3.327914,43.983,4.690732,,,,,,,,,,,
43.985,22.16034,54.982,3.327428,43.985,4.690604,,,,,,,,,,,
43.987,21.95462,54.985,3.326942,43.987,4.690645,,,,,,,,,,,
43.99,21.78852,54.987,3.326456,43.99,4.690652,,,,,,,,,,,
43.992,21.68495,54.99,3.32597,43.992,4.690646,,,,,,,,,,,
43.994,21.51187,54.992,3.325483,43.994,4.690672,,,,,,,,,,,
43.996,21.3155,54.995,3.324997,43.996,4.690718,,,,,,,,,,,
43.998,21.18807,54.998,3.324511,43.998,4.69074,,,,,,,,,,,
44,21.05008,55,3.324024,44,4.690883,,,,,,,,,,,
44.002,20.88908,55.003,3.323538,44.002,4.690619,,,,,,,,,,,
44.004,20.72111,55.005,3.323052,44.004,4.690701,,,,,,,,,,,
44.006,20.54914,55.008,3.322566,44.006,4.690707,,,,,,,,,,,
44.008,20.37848,55.01,3.322106,44.008,4.69071,,,,,,,,,,,
44.01,20.19204,55.013,3.322455,44.01,4.690766,,,,,,,,,,,
44.012,20.02865,55.015,3.322804,44.012,4.690845,,,,,,,,,,,
44.014,19.85799,55.018,3.323153,44.014,4.690959,,,,,,,,,,,
44.016,19.77495,55.021,3.323501,44.016,4.690962,,,,,,,,,,,
44.018,19.6907,55.023,3.32385,44.018,4.691145,,,,,,,,,,,
44.02,19.58985,55.026,3.324199,44.02,4.6911,,,,,,,,,,,
44.022,19.43845,55.028,3.324548,44.022,4.691025,,,,,,,,,,,
44.024,19.23217,55.031,3.324898,44.024,4.69095,,,,,,,,,,,
44.026,19.13365,55.033,3.325247,44.026,4.691075,,,,,,,,,,,
44.028,19.0437,55.036,3.325596,44.028,4.691036,,,,,,,,,,,
44.03,18.93362,55.038,3.325944,44.03,4.691184,,,,,,,,,,,
44.033,18.86506,55.041,3.326293,44.033,4.691132,,,,,,,,,,,
44.035,18.74708,55.044,3.326642,44.035,4.691223,,,,,,,,,,,
44.037,18.6306,55.046,3.326991,44.037,4.691322,,,,,,,,,,,
44.039,18.48489,55.049,3.32734,44.039,4.691163,,,,,,,,,,,
44.041,18.42582,55.051,3.327689,44.041,4.69131,,,,,,,,,,,
44.043,18.3201,55.054,3.328029,44.043,4.691123,,,,,,,,,,,
44.045,18.20596,55.056,3.328367,44.045,4.691214,,,,,,,,,,,
44.047,18.10124,55.059,3.328706,44.047,4.6912,,,,,,,,,,,
44.049,17.99118,55.062,3.329044,44.049,4.691273,,,,,,,,,,,
44.051,17.90612,55.064,3.329382,44.051,4.691317,,,,,,,,,,,
44.053,17.84062,55.067,3.32972,44.053,4.691308,,,,,,,,,,,
44.055,17.73865,55.069,3.330058,44.055,4.691467,,,,,,,,,,,
44.057,17.63397,55.072,3.330396,44.057,4.691546,,,,,,,,,,,
44.059,17.54556,55.074,3.330734,44.059,4.69136,,,,,,,,,,,
44.061,17.4645,55.077,3.331072,44.061,4.691406,,,,,,,,,,,
44.063,17.37202,55.079,3.33141,44.063,4.691529,,,,,,,,,,,
44.065,17.31863,55.082,3.331748,44.065,4.691513,,,,,,,,,,,
44.067,17.23861,55.085,3.332086,44.067,4.691473,,,,,,,,,,,
44.069,17.11947,55.087,3.332424,44.069,4.691509,,,,,,,,,,,
44.071,17.03291,55.09,3.332762,44.071,4.691477,,,,,,,,,,,
44.073,16.94403,55.092,3.3331,44.073,4.691554,,,,,,,,,,,
44.076,16.85575,55.095,3.333447,44.076,4.691592,,,,,,,,,,,
44.078,16.79894,55.097,3.333805,44.078,4.691691,,,,,,,,,,,
44.08,16.74775,55.1,3.334163,44.08,4.691594,,,,,,,,,,,
44.082,16.66309,55.102,3.334521,44.082,4.691511,,,,,,,,,,,
44.084,16.59989,55.105,3.334878,44.084,4.69152,,,,,,,,,,,
44.086,16.53219,55.108,3.335236,44.086,4.69157,,,,,,,,,,,
44.088,16.45094,55.11,3.335594,44.088,4.691375,,,,,,,,,,,
44.09,16.43632,55.113,3.335951,44.09,4.691585,,,,,,,,,,,
44.092,16.37529,55.115,3.336309,44.092,4.691647,,,,,,,,,,,
44.094,16.243,55.118,3.336667,44.094,4.6917,,,,,,,,,,,
44.096,16.16878,55.12,3.337025,44.096,4.691765,,,,,,,,,,,
44.098,16.15586,55.123,3.337382,44.098,4.691595,,,,,,,,,,,
44.1,16.14481,55.125,3.33774,44.1,4.691631,,,,,,,,,,,
44.102,16.08266,55.128,3.338098,44.102,4.691669,,,,,,,,,,,
44.104,16.02544,55.131,3.338455,44.104,4.691596,,,,,,,,,,,
44.106,15.94545,55.133,3.338813,44.106,4.691591,,,,,,,,,,,
44.108,15.90356,55.136,3.339112,44.108,4.691808,,,,,,,,,,,
44.11,15.85073,55.138,3.33921,44.11,4.691845,,,,,,,,,,,
44.112,15.79826,55.141,3.339308,44.112,4.691852,,,,,,,,,,,
44.114,15.75387,55.143,3.339406,44.114,4.691891,,,,,,,,,,,
44.116,15.67684,55.146,3.339504,44.116,4.691911,,,,,,,,,,,
44.118,15.63484,55.149,3.339601,44.118,4.691833,,,,,,,,,,,
44.121,15.58041,55.151,3.339699,44.121,4.691871,,,,,,,,,,,
44.123,15.50006,55.154,3.339797,44.123,4.692034,,,,,,,,,,,
44.125,15.46062,55.156,3.339895,44.125,4.691818,,,,,,,,,,,
44.127,15.43328,55.159,3.339993,44.127,4.691732,,,,,,,,,,,
44.129,15.37764,55.161,3.34009,44.129,4.69191,,,,,,,,,,,
44.131,15.29667,55.164,3.340188,44.131,4.69204,,,,,,,,,,,
44.133,15.2355,55.166,3.340286,44.133,4.692108,,,,,,,,,,,
44.135,15.20765,55.169,3.340384,44.135,4.692017,,,,,,,,,,,
44.137,15.14814,55.172,3.340482,44.137,4.691932,,,,,,,,,,,
44.139,15.05563,55.174,3.340579,44.139,4.69195,,,,,,,,,,,
44.141,14.99287,55.177,3.340677,44.141,4.692029,,,,,,,,,,,
44.143,14.92001,55.179,3.340872,44.143,4.692071,,,,,,,,,,,
44.145,14.87569,55.182,3.341071,44.145,4.692132,,,,,,,,,,,
44.147,14.82618,55.184,3.341269,44.147,4.692194,,,,,,,,,,,
44.149,14.75679,55.187,3.341468,44.149,4.692369,,,,,,,,,,,
44.151,14.66088,55.189,3.341666,44.151,4.692226,,,,,,,,,,,
44.153,14.60465,55.192,3.341865,44.153,4.692092,,,,,,,,,,,
44.155,14.53761,55.195,3.342063,44.155,4.692144,,,,,,,,,,,
44.157,14.45046,55.197,3.342262,44.157,4.692299,,,,,,,,,,,
44.159,14.41848,55.2,3.34246,44.159,4.692198,,,,,,,,,,,
44.161,14.35885,55.202,3.342659,44.161,4.692243,,,,,,,,,,,
44.164,14.29799,55.205,3.342858,44.164,4.692206,,,,,,,,,,,
44.166,14.26157,55.207,3.343056,44.166,4.692199,,,,,,,,,,,
44.168,14.14432,55.21,3.343254,44.168,4.692202,,,,,,,,,,,
44.17,14.04097,55.212,3.343453,44.17,4.692161,,,,,,,,,,,
44.172,14.00875,55.215,3.343652,44.172,4.692367,,,,,,,,,,,
